"ID","Abeja","especies","genero","Familia","DIT","Grado","Grado relativo","z_Grado"
"M_025","Evylaeus.macoupinensis_025","Evylaeus.macoupinensis","Evylaeus","Halictidae",NA,5,0.714285714285714,0.773803905065331
"M_025","Halictid.sp1_025","Halictid.sp1","Halictid","Halictidae",NA,3,0.428571428571429,-0.181103041611035
"M_025","Lassioglossum.fuscipenne_025","Lassioglossum.fuscipenne","Lassioglossum","Halictidae",2.1,1,0.142857142857143,-1.1360099882874
"M_025","Andrena.nasonii_025","Andrena.nasonii","Andrena","Andrenidae",1.59,3,0.428571428571429,-0.181103041611035
"M_025","Andrena.nigrihirta_025","Andrena.nigrihirta","Andrena","Andrenidae",NA,6,0.857142857142857,1.25125737840351
"M_025","Bombus.pennsylvanicus_025","Bombus.pennsylvanicus","Bombus","Apidae",6,7,1,1.7287108517417
"M_025","Andrena.personata_025","Andrena.personata","Andrena","Andrenidae",1.2,1,0.142857142857143,-1.1360099882874
"M_025","Osmia.simillima_025","Osmia.simillima","Osmia","Megachilidae",2.53,1,0.142857142857143,-1.1360099882874
"M_025","Andrena.tridens_025","Andrena.tridens","Andrena","Andrenidae",NA,5,0.714285714285714,0.773803905065331
"M_025","Osmia.sp1_025","Osmia.sp1","Osmia","Megachilidae",3.11,5,0.714285714285714,0.773803905065331
"M_025","Andrena.violae_025","Andrena.violae","Andrena","Andrenidae",2.3,1,0.142857142857143,-1.1360099882874
"M_025","Xylocopa.virginica virginica_025","Xylocopa.virginica.virginica","Xylocopa","Apidae",5.64,6,0.857142857142857,1.25125737840351
"M_025","Andrena.ziziaeformis_025","Andrena.ziziaeformis","Andrena","Andrenidae",NA,2,0.285714285714286,-0.658556514949218
"M_026","Xylocopa.darwini_026","Xylocopa.darwini","Xylocopa","Apidae",NA,80,1,NA
"M_027","Leioproctus.fulvescens_027","Leioproctus.fulvescens","Leioproctus","Colletidae",NA,6,1,1.3337718577107
"M_027","Leioproctus.maritimus_027","Leioproctus.maritimus","Leioproctus","Colletidae",NA,1,0.166666666666667,-1.23117402250218
"M_027","Leioproctus.sp1_027","Leioproctus.sp1","Leioproctus","Colletidae",NA,4,0.666666666666667,0.307793505625546
"M_027","Leioproctus.sp2_027","Leioproctus.sp2","Leioproctus","Colletidae",NA,2,0.333333333333333,-0.718184846459608
"M_027","Lasioglossum.sp1_027","Lasioglossum.sp1","Lasioglossum","Halictidae",1.47,4,0.666666666666667,0.307793505625546
"M_028","Hylaeus.agilis_028","Hylaeus.agilis","Hylaeus","Colletidae",NA,2,0.2,-0.50937970868888
"M_028","Leioproctus.boltonii_028","Leioproctus.boltonii","Leioproctus","Colletidae",NA,1,0.1,-0.896508287292428
"M_028","Bombus.hortotum_028","Bombus.hortotum","Bombus","Apidae",4.74,3,0.3,-0.122251130085331
"M_028","Leioproctus.fulvescens_028","Leioproctus.fulvescens","Leioproctus","Colletidae",NA,4,0.4,0.264877448518217
"M_028","Leioproctus.imitatus_028","Leioproctus.imitatus","Leioproctus","Colletidae",NA,1,0.1,-0.896508287292428
"M_028","Apis.mellifera_028","Apis.mellifera","Apis","Apidae",2.9,4,0.4,0.264877448518217
"M_028","Leioproctus.maritimus_028","Leioproctus.maritimus","Leioproctus","Colletidae",NA,1,0.1,-0.896508287292428
"M_028","Leioproctus.monticola_028","Leioproctus.monticola","Leioproctus","Colletidae",NA,4,0.4,0.264877448518217
"M_028","Leioproctus.sp1_028","Leioproctus.sp1","Leioproctus","Colletidae",NA,6,0.6,1.03913460572531
"M_028","Leioproctus.sp2_028","Leioproctus.sp2","Leioproctus","Colletidae",NA,5,0.5,0.652006027121766
"M_028","Leioproctus.sp3_028","Leioproctus.sp3","Leioproctus","Colletidae",NA,4,0.4,0.264877448518217
"M_028","Leioproctus.sp4_028","Leioproctus.sp4","Leioproctus","Colletidae",NA,1,0.1,-0.896508287292428
"M_028","Hylaeus.relegatus_028","Hylaeus.relegatus","Hylaeus","Colletidae",NA,1,0.1,-0.896508287292428
"M_028","Lasioglossum.sordidum_028","Lasioglossum.sordidum","Lasioglossum","Halictidae",1.29,10,1,2.58764892013951
"M_028","Bombus.ruderatus_028","Bombus.ruderatus","Bombus","Apidae",5.58,1,0.1,-0.896508287292428
"M_028","Lasioglossum.sp1_028","Lasioglossum.sp1","Lasioglossum","Halictidae",1.47,8,0.8,1.81339176293241
"M_028","Hylaeus.sp1_028","Hylaeus.sp1","Hylaeus","Colletidae",1.27,2,0.2,-0.50937970868888
"M_028","Leioproctus.sp5_028","Leioproctus.sp5","Leioproctus","Colletidae",NA,1,0.1,-0.896508287292428
"M_028","Bombus.terrestris_028","Bombus.terrestris","Bombus","Apidae",4.78,4,0.4,0.264877448518217
"M_029","Leioproctus.boltonii_029","Leioproctus.boltonii","Leioproctus","Colletidae",NA,1,0.0909090909090909,-0.666990842064705
"M_029","Leioproctus.fulvescens_029","Leioproctus.fulvescens","Leioproctus","Colletidae",NA,9,0.818181818181818,1.61983490215714
"M_029","Leioproctus.imitatus_029","Leioproctus.imitatus","Leioproctus","Colletidae",NA,1,0.0909090909090909,-0.666990842064705
"M_029","Leioproctus.maritimus_029","Leioproctus.maritimus","Leioproctus","Colletidae",NA,1,0.0909090909090909,-0.666990842064705
"M_029","Leioproctus.sp1_029","Leioproctus.sp1","Leioproctus","Colletidae",NA,11,1,2.1915413382126
"M_029","Apis.mellifera_029","Apis.mellifera","Apis","Apidae",2.9,1,0.0909090909090909,-0.666990842064705
"M_029","Leioproctus.sp2_029","Leioproctus.sp2","Leioproctus","Colletidae",NA,5,0.454545454545455,0.476422030046218
"M_029","Leioproctus.sp3_029","Leioproctus.sp3","Leioproctus","Colletidae",NA,2,0.181818181818182,-0.381137624036974
"M_029","Leioproctus.sp4_029","Leioproctus.sp4","Leioproctus","Colletidae",NA,1,0.0909090909090909,-0.666990842064705
"M_029","Hylaeus.relegatus_029","Hylaeus.relegatus","Hylaeus","Colletidae",NA,1,0.0909090909090909,-0.666990842064705
"M_029","Lasioglossum.sordidum_029","Lasioglossum.sordidum","Lasioglossum","Halictidae",1.29,3,0.272727272727273,-0.0952844060092436
"M_029","Lasioglossum.sp1_029","Lasioglossum.sp1","Lasioglossum","Halictidae",1.47,9,0.818181818181818,1.61983490215714
"M_029","Hylaeus.sp1_029","Hylaeus.sp1","Hylaeus","Colletidae",1.27,3,0.272727272727273,-0.0952844060092436
"M_029","Leioproctus.sp5_029","Leioproctus.sp5","Leioproctus","Colletidae",NA,1,0.0909090909090909,-0.666990842064705
"M_029","Bombus.terrestris_029","Bombus.terrestris","Bombus","Apidae",4.78,1,0.0909090909090909,-0.666990842064705
"M_030","Apis.mellifera_030","Apis.mellifera","Apis","Apidae",2.9,8,1,2.53680534450955
"M_030","Anthidium.sp1_030","Anthidium.sp1","Anthidium","Megachilidae",3.34,2,0.25,-0.169120356300636
"M_030","Anthidiellum.sp1_030","Anthidiellum.sp1","Anthidiellum","Megachilidae",3.4,1,0.125,-0.620107973102334
"M_030","Augochlora.sp1_030","Augochlora.sp1","Augochlora","Halictidae",1.57,1,0.125,-0.620107973102334
"M_030","Augochlora.sp2_030","Augochlora.sp2","Augochlora","Halictidae",1.57,1,0.125,-0.620107973102334
"M_030","Augochlorensis.callichroa_030","Augochlorensis.callichroa","Augochlorensis","Halictidae",NA,7,0.875,2.08581772770785
"M_030","Augochloropsis.sp1_030","Augochloropsis.sp1","Augochloropsis","Halictidae",1.57,1,0.125,-0.620107973102334
"M_030","Augochloropsis.vesta_030","Augochloropsis.vesta","Augochloropsis","Halictidae",2.18,4,0.5,0.732854877302758
"M_030","Dialictus.sp1_030","Dialictus.sp1","Dialictus","Halictidae",1.2,3,0.375,0.281867260501061
"M_030","Dialictus.sp2_030","Dialictus.sp2","Dialictus","Halictidae",1.2,1,0.125,-0.620107973102334
"M_030","Euglossa.cordata_030","Euglossa.cordata","Euglossa","Apidae",3.4,2,0.25,-0.169120356300636
"M_030","Exomalopsis.sp1_030","Exomalopsis.sp1","Exomalopsis","Apidae",1.75,1,0.125,-0.620107973102334
"M_030","Melipona.favosa_030","Melipona.favosa","Melipona","Apidae",NA,3,0.375,0.281867260501061
"M_030","Xylocopa.fimbriata_030","Xylocopa.fimbriata","Xylocopa","Apidae",NA,1,0.125,-0.620107973102334
"M_030","Megachile.sp1_030","Megachile.sp1","Megachile","Megachilidae",3.2,1,0.125,-0.620107973102334
"M_030","Ceratina.sp1_030","Ceratina.sp1","Ceratina","Apidae",1.5,1,0.125,-0.620107973102334
"M_031","Bombus.atratus_031","Bombus.atratus","Bombus","Apidae",5.66,6,0.352941176470588,0.109803176587258
"M_031","Apis.mellifera_031","Apis.mellifera","Apis","Apidae",2.9,17,1,2.52547306150693
"M_031","Augochlora.sp1_031","Augochlora.sp1","Augochlora","Halictidae",1.57,3,0.176470588235294,-0.549015882936288
"M_031","Augochlora.sp1_031","Augochlora.sp1","Augochlora","Halictidae",1.57,5,0.294117647058824,-0.109803176587258
"M_031","Augochloropsis.sp1_031","Augochloropsis.sp1","Augochloropsis","Halictidae",2.18,1,0.0588235294117647,-0.988228589285319
"M_031","Augochloropsis.sp2_031","Augochloropsis.sp2","Augochloropsis","Halictidae",2.18,1,0.0588235294117647,-0.988228589285319
"M_031","Augochloropsis.sp3_031","Augochloropsis.sp3","Augochloropsis","Halictidae",2.18,6,0.352941176470588,0.109803176587258
"M_031","Cerarina.sp1_031","Cerarina.sp1","Cerarina","Apidae",1.5,4,0.235294117647059,-0.329409529761773
"M_031","Dialictus.sp1_031","Dialictus.sp1","Dialictus","Halictidae",1.2,3,0.176470588235294,-0.549015882936288
"M_031","Dialictus.sp2_031","Dialictus.sp2","Dialictus","Halictidae",1.2,1,0.0588235294117647,-0.988228589285319
"M_031","Euglossa.sp1_031","Euglossa.sp1","Euglossa","Apidae",3.55,8,0.470588235294118,0.549015882936288
"M_031","Exomalopsis.sp1_031","Exomalopsis.sp1","Exomalopsis","Apidae",1.75,3,0.176470588235294,-0.549015882936288
"M_031","Melipona.compresipes_031","Melipona.compresipes","Melipona","Apidae",NA,1,0.0588235294117647,-0.988228589285319
"M_031","Melipona.scutellaris_031","Melipona.scutellaris","Melipona","Apidae",NA,13,0.764705882352941,1.64704764880886
"M_031","Bombus.pullatus_031","Bombus.pullatus","Bombus","Apidae",NA,7,0.411764705882353,0.329409529761773
"M_031","Xylocopa.sp1_031","Xylocopa.sp1","Xylocopa","Apidae",6.3,10,0.588235294117647,0.988228589285319
"M_031","Hylaeus.sp1_031","Hylaeus.sp1","Hylaeus","Colletidae",1.27,1,0.0588235294117647,-0.988228589285319
"M_031","Bombus.volucelloides_031","Bombus.volucelloides","Bombus","Apidae",NA,9,0.529411764705882,0.768622236110803
"M_032","Andrena.carlini_032","Andrena.carlini","Andrena","Andrenidae",2.9,4,0.666666666666667,1.38169855941551
"M_032","Andrena.cressoni_032","Andrena.cressoni","Andrena","Andrenidae",2.06,2,0.333333333333333,0
"M_032","Andrena.erythronii_032","Andrena.erythronii","Andrena","Andrenidae",NA,1,0.166666666666667,-0.690849279707757
"M_032","Andrena.forbesii_032","Andrena.forbesii","Andrena","Andrenidae",2.2,3,0.5,0.690849279707757
"M_032","Halictus.confusus_032","Halictus.confusus","Halictus","Halictidae",1.41,1,0.166666666666667,-0.690849279707757
"M_032","Bombus.griseocollis_032","Bombus.griseocollis","Bombus","Apidae",4.87,4,0.666666666666667,1.38169855941551
"M_032","Lasioglossum.forbesii_032","Lasioglossum.forbesii","Lasioglossum","Halictidae",NA,1,0.166666666666667,-0.690849279707757
"M_032","Andrena.irgeniae_032","Andrena.irgeniae","Andrena","Andrenidae",NA,4,0.666666666666667,1.38169855941551
"M_032","Andrena.mansonii_032","Andrena.mansonii","Andrena","Andrenidae",NA,3,0.5,0.690849279707757
"M_032","Apis.mellifera_032","Apis.mellifera","Apis","Apidae",2.9,6,1,2.76339711883103
"M_032","Augochlora.pura_032","Augochlora.pura","Augochlora","Halictidae",1.64,1,0.166666666666667,-0.690849279707757
"M_032","Augochlorella.striata_032","Augochlorella.striata","Augochlorella","Halictidae",NA,1,0.166666666666667,-0.690849279707757
"M_032","Cerarina.metallica_032","Cerarina.metallica","Cerarina","Apidae",NA,1,0.166666666666667,-0.690849279707757
"M_032","Dialictus.coeruleus_032","Dialictus.coeruleus","Dialictus","Halictidae",NA,1,0.166666666666667,-0.690849279707757
"M_032","Dialictus.imitatus_032","Dialictus.imitatus","Dialictus","Halictidae",NA,1,0.166666666666667,-0.690849279707757
"M_032","Dialictus.oblongus_032","Dialictus.oblongus","Dialictus","Halictidae",NA,1,0.166666666666667,-0.690849279707757
"M_032","Dialictus.obscurus_032","Dialictus.obscurus","Dialictus","Halictidae",NA,1,0.166666666666667,-0.690849279707757
"M_032","Dialictus.zephyrus_032","Dialictus.zephyrus","Dialictus","Halictidae",NA,1,0.166666666666667,-0.690849279707757
"M_032","Andrena.miserabilis_032","Andrena.miserabilis","Andrena","Andrenidae",1.7,2,0.333333333333333,0
"M_032","Andrena.personata_032","Andrena.personata","Andrena","Andrenidae",1.2,1,0.166666666666667,-0.690849279707757
"M_032","Andrena.rugosa_032","Andrena.rugosa","Andrena","Andrenidae",2.07,3,0.5,0.690849279707757
"M_032","Andrena.sp1_032","Andrena.sp1","Andrena","Andrenidae",2.99,1,0.166666666666667,-0.690849279707757
"M_033","Andrena.alleghaniensis_033","Andrena.alleghaniensis","Andrena","Andrenidae",1.44,3,0.272727272727273,-1.30328677981716
"M_033","Andrena.bradleyi_033","Andrena.bradleyi","Andrena","Andrenidae",NA,5,0.454545454545455,-0.394016933433096
"M_033","Andrena.carlini_033","Andrena.carlini","Andrena","Andrenidae",2.9,5,0.454545454545455,-0.394016933433096
"M_033","Andrena.carolina_033","Andrena.carolina","Andrena","Andrenidae",2.09,4,0.363636363636364,-0.84865185662513
"M_033","Colletes.inaequalis_033","Colletes.inaequalis","Colletes","Colletidae",NA,5,0.454545454545455,-0.394016933433096
"M_033","Andrena.mandibularis_033","Andrena.mandibularis","Andrena","Andrenidae",1.87,6,0.545454545454545,0.0606179897589381
"M_033","Apis.mellifera_033","Apis.mellifera","Apis","Apidae",2.9,5,0.454545454545455,-0.394016933433096
"M_033","Dialictus.pilosus_033","Dialictus.pilosus","Dialictus","Halictidae",NA,3,0.272727272727273,-1.30328677981716
"M_033","Andrena.regularis_033","Andrena.regularis","Andrena","Andrenidae",NA,7,0.636363636363636,0.515252912950972
"M_033","Andrena.vicina_033","Andrena.vicina","Andrena","Andrenidae",2.54,8,0.727272727272727,0.969887836143006
"M_033","Bombus.terricola_033","Bombus.terricola","Bombus","Apidae",NA,5,0.454545454545455,-0.394016933433096
"M_033","Pyrobombus.impatiens_033","Pyrobombus.impatiens","Pyrobombus","Apidae",4.42,7,0.636363636363636,0.515252912950972
"M_033","PyroBombus.perplexus_033","PyroBombus.perplexus","PyroBombus","Apidae",NA,5,0.454545454545455,-0.394016933433096
"M_033","PyroBombus.sandersoni_033","PyroBombus.sandersoni","PyroBombus","Apidae",NA,9,0.818181818181818,1.42452275933504
"M_033","Pyrobombus.ternarius_033","Pyrobombus.ternarius","Pyrobombus","Apidae",3.17,11,1,2.33379260571911
"M_034","CaenoHalictus.movilicornis_034","CaenoHalictus.movilicornis","CaenoHalictus","Halictidae",NA,5,0.238095238095238,-0.291111254869791
"M_034","Bombus.dahlbomii_034","Bombus.dahlbomii","Bombus","Apidae",6.1,21,1,2.03777878408854
"M_034","Apis.mellifera_034","Apis.mellifera","Apis","Apidae",2.9,18,0.857142857142857,1.60111190178385
"M_034","Cadeguala albopilosa_034","Cadeguala.albopilosa","","Colletidae",NA,9,0.428571428571429,0.291111254869791
"M_034","Cadeguala occipitalis_034","Cadeguala.occipitalis","","Colletidae",NA,3,0.142857142857143,-0.582222509739582
"M_034","Corynura.aff. Atrovirens_034","Corynura.aff..Atrovirens","Corynura","Halictidae",NA,1,0.0476190476190476,-0.873333764609373
"M_034","Corynura.aff. Lepida_034","Corynura.aff..Lepida","Corynura","Halictidae",NA,1,0.0476190476190476,-0.873333764609373
"M_034","Corynura.corynogastra_034","Corynura.corynogastra","Corynura","Halictidae",NA,2,0.0952380952380952,-0.727778137174477
"M_034","Corynura.patagonica_034","Corynura.patagonica","Corynura","Halictidae",NA,10,0.476190476190476,0.436666882304686
"M_034","Corynura.rubella_034","Corynura.rubella","Corynura","Halictidae",NA,3,0.142857142857143,-0.582222509739582
"M_034","Diphaglossa.gayi_034","Diphaglossa.gayi","Diphaglossa","Colletidae",2.11,4,0.19047619047619,-0.436666882304686
"M_035","Centris. dirrhoda_035","Centris..dirrhoda","Centris","Apidae",NA,2,0.105263157894737,-0.490054791188654
"M_035","Apis.mellifera_035","Apis.mellifera","Apis","Apidae",2.9,19,1,2.00922464387348
"M_035","Euglossa.cordata_035","Euglossa.cordata","Euglossa","Apidae",3.44,4,0.21,-0.196021916475461
"M_035","Exomalopsis.sp1_035","Exomalopsis.sp1","Exomalopsis","Apidae",1.75,4,0.21,-0.196021916475461
"M_035","Xylocopa.sp1_035","Xylocopa.sp1","Xylocopa","Apidae",6.3,1,0.0526315789473684,-0.63707122854525
"M_035","Centris.sp1_035","Centris.sp1","Centris","Apidae",5.4,2,0.105263157894737,-0.490054791188654
"M_036","Apis.mellifera_036","Apis.mellifera","Apis","Apidae",2.9,3,1,NA
"M_036","Bombus.sp1_036","Bombus.sp1","Bombus","Apidae",4.35,3,1,NA
"M_037","Bombus.lapidarius_037","Bombus.lapidarius","Bombus","Apidae",3.98,4,1,0.833333333333333
"M_037","Bombus.lucorum_037","Bombus.lucorum","Bombus","Apidae",4.78,1,0.25,-1.16666666666667
"M_037","Bombus.pascuorum_037","Bombus.pascuorum","Bombus","Apidae",3.72,4,1,0.833333333333333
"M_037","Bombus.terrestris_037","Bombus.terrestris","Bombus","Apidae",4.78,2,0.5,-0.5
"M_038","Bombus.hortorum_038","Bombus.hortorum","Bombus","Apidae",4.56,2,1,NA
"M_038","Bombus.pascuorum_038","Bombus.pascuorum","Bombus","Apidae",3.72,2,1,NA
"M_039","Anthophora.alluardii_039","Anthophora.alluardii","Anthophora","Apidae",NA,6,0.461538461538462,0.155417468040052
"M_039","Anthophora.orotavae_039","Anthophora.orotavae","Anthophora","Apidae",NA,5,0.384615384615385,-0.124333974432042
"M_039","Lasioglossum.evylaeus_039","Lasioglossum.evylaeus","Lasioglossum","Halictidae",NA,13,1,2.11367756534471
"M_039","Amegilla.canifrons_039","Amegilla.canifrons","Amegilla","Apidae",NA,5,0.384615384615385,-0.124333974432042
"M_039","Amegilla.quadrifasciata_039","Amegilla.quadrifasciata","Amegilla","Apidae",3.64,3,0.230769230769231,-0.68383685937623
"M_039","Amegilla.sp1 M_PL_058_39","Amegilla.sp1.M","Amegilla","Apidae",3.7,8,0.615384615384615,0.714920352984241
"M_039","Apis.mellifera_039","Apis.mellifera","Apis","Apidae",2.9,6,0.461538461538462,0.155417468040052
"M_039","Hylaeus.sp1 M_PL_058_39","Hylaeus.sp1.M","Hylaeus","Colletidae",1.27,2,0.153846153846154,-0.963588301848324
"M_039","Andrena.vucana_039","Andrena.vucana","Andrena","Andrenidae",NA,1,0.0769230769230769,-1.24333974432042
"M_040","Apis.mellifera_040","Apis.mellifera","Apis","Apidae",2.9,6,1,0.923132662754102
"M_040","Euglossa.jamaicensis_040","Euglossa.jamaicensis","Euglossa","Apidae",NA,6,1,0.923132662754102
"M_040","Centris.sp1_040","Centris.sp1","Centris","Apidae",5.4,3,0.5,-1.05500875743326
"M_040","Centris.sp2_040","Centris.sp2","Centris","Apidae",5.4,3,0.5,-1.05500875743326
"M_040","Xylocopa.sp1_040","Xylocopa.sp1","Xylocopa","Apidae",6.3,5,0.833333333333333,0.263752189358315
"M_041","Apis.mellifera_041","Apis.mellifera","Apis","Apidae",2.9,11,1,0.707106781186547
"M_041","Xylocopa.sp1_041","Xylocopa.sp1","Xylocopa","Apidae",6.3,6,0.545,-0.707106781186547
"M_042","Xylocopa.darwini_042","Xylocopa.darwini","Xylocopa","Apidae",NA,11,1,NA
"M_043","Bombus.hortorum_043","Bombus.hortorum","Bombus","Apidae",4.74,7,0.7,0.996249773709006
"M_043","Bombus.lapidarius_043","Bombus.lapidarius","Bombus","Apidae",3.98,4,0.4,0.0398499909483602
"M_043","Bombus.lucorum_043","Bombus.lucorum","Bombus","Apidae",4.78,1,0.1,-0.916549791812285
"M_043","Bombus.pascuorum_043","Bombus.pascuorum","Bombus","Apidae",3.72,10,1,1.95264955646965
"M_043","Bombus.pratorum_043","Bombus.pratorum","Bombus","Apidae",4.21,3,0.3,-0.278949936638522
"M_043","Bombus.ruderatus_043","Bombus.ruderatus","Bombus","Apidae",5.58,1,0.1,-0.916549791812285
"M_043","Bombus.soroeensis_043","Bombus.soroeensis","Bombus","Apidae",3.45,2,0.2,-0.597749864225403
"M_043","Bombus.terrestris_043","Bombus.terrestris","Bombus","Apidae",4.78,3,0.3,-0.278949936638522
"M_044","Andrena.amamiensis_044","Andrena.amamiensis","Andrena","Andrenidae",NA,2,0.0909090909090909,-0.379180250101677
"M_044","Xylocopa.amamensis_044","Xylocopa.amamensis","Xylocopa","Apidae",NA,22,1,3.33194560195729
"M_044","Megachile.nipponica_amamiensis_044","Megachile.nipponica","Megachile","Megachilidae",NA,1,0.0454545454545455,-0.564736542704625
"M_044","Andrena.edashigei_044","Andrena.edashigei","Andrena","Andrenidae",NA,3,0.136363636363636,-0.193623957498729
"M_044","Andrena.esakki_044","Andrena.esakki","Andrena","Andrenidae",NA,1,0.0454545454545455,-0.564736542704625
"M_044","Lasioglossum.amamiensis_044","Lasioglossum.amamiensis","Lasioglossum","Halictidae",NA,3,0.136363636363636,-0.193623957498729
"M_044","Megachile.okinawana_044","Megachile.okinawana","Megachile","Megachilidae",NA,4,0.181818181818182,-0.00806766489578039
"M_044","Andrena.hirashimai_044","Andrena.hirashimai","Andrena","Andrenidae",NA,1,0.0454545454545455,-0.564736542704625
"M_044","Andrena.knuthi_044","Andrena.knuthi","Andrena","Andrenidae",NA,2,0.0909090909090909,-0.379180250101677
"M_044","Hylaeus.insularum_044","Hylaeus.insularum","Hylaeus","Colletidae",NA,18,0.818181818181818,2.58972043154549
"M_044","Apis.cerana_044","Apis.cerana","Apis","Apidae",2.38,3,0.136363636363636,-0.193623957498729
"M_044","Apis.mellifera_044","Apis.mellifera","Apis","Apidae",2.9,2,0.0909090909090909,-0.379180250101677
"M_044","Chalicodoma_disjunctiformis_044","Chalicodoma","","Megachilidae",NA,1,0.0454545454545455,-0.564736542704625
"M_044","Nomia.pavonula_044","Nomia.pavonula","Nomia","Halictidae",NA,2,0.0909090909090909,-0.379180250101677
"M_044","Lasioglossum.nutilum_044","Lasioglossum.nutilum","Lasioglossum","Halictidae",NA,6,0.272727272727273,0.363044920310116
"M_044","Andrena.opacifovea_044","Andrena.opacifovea","Andrena","Andrenidae",NA,2,0.0909090909090909,-0.379180250101677
"M_044","Lasioglossum.sp1_044","Lasioglossum.sp1","Lasioglossum","Halictidae",1.47,3,0.136363636363636,-0.193623957498729
"M_044","Ceratina.okinawana_044","Ceratina.okinawana","Ceratina","Apidae",1.41,1,0.0454545454545455,-0.564736542704625
"M_044","Ceratina.satoi_044","Ceratina.satoi","Ceratina","Apidae",NA,2,0.0909090909090909,-0.379180250101677
"M_044","Lasioglossum.sp2_044","Lasioglossum.sp2","Lasioglossum","Halictidae",1.47,2,0.0909090909090909,-0.379180250101677
"M_044","Lasioglossum.sp3_044","Lasioglossum.sp3","Lasioglossum","Halictidae",1.47,1,0.0454545454545455,-0.564736542704625
"M_044","Colletes.perforator_044","Colletes.perforator","Colletes","Colletidae",NA,2,0.0909090909090909,-0.379180250101677
"M_044","Lasioglossum.subopacum_044","Lasioglossum.subopacum","Lasioglossum","Halictidae",2.89,9,0.409090909090909,0.91971379811896
"M_046","Bombus.lapidarius_046","Bombus.lapidarius","Bombus","Apidae",3.98,6,0.666666666666667,-0.260623345657842
"M_046","Andreana.sp1_046","Andreana.sp1","Andreana","Andrenidae",2.74,4,0.444444444444444,-1.12936783118398
"M_046","Apis.mellifera_046","Apis.mellifera","Apis","Apidae",2.9,5,0.555555555555556,-0.694995588420911
"M_046","Bombus.pascuorum_046","Bombus.pascuorum","Bombus","Apidae",3.72,9,1,1.04249338263137
"M_046","Bombus.terrestris_046","Bombus.terrestris","Bombus","Apidae",4.78,9,1,1.04249338263137
"M_047","Hylaeus.annularis_047","Hylaeus.annularis","Hylaeus","Colletidae",4,1,0.0769230769230769,-0.788012692469431
"M_047","Andrena.barbilabris_047","Andrena.barbilabris","Andrena","Andrenidae",2.1,1,0.0769230769230769,-0.788012692469431
"M_047","Bombus.bohemicus_047","Bombus.bohemicus","Bombus","Apidae",4.1,4,0.307692307692308,0.305354918331905
"M_047","Bombus.cryptarum_047","Bombus.cryptarum","Bombus","Apidae",NA,1,0.0769230769230769,-0.788012692469431
"M_047","Colletes.cunicularius_047","Colletes.cunicularius","Colletes","Colletidae",3.62,1,0.0769230769230769,-0.788012692469431
"M_047","Andrena.clarkella_047","Andrena.clarkella","Andrena","Andrenidae",3.1,2,0.153846153846154,-0.423556822202319
"M_047","Andrena.fulva_047","Andrena.fulva","Andrena","Andrenidae",2.86,3,0.230769230769231,-0.0591009519352074
"M_047","Andrena.fuscipes_047","Andrena.fuscipes","Andrena","Andrenidae",2,1,0.0769230769230769,-0.788012692469431
"M_047","Andrena.haemorrhoa_047","Andrena.haemorrhoa","Andrena","Andrenidae",2.54,5,0.384615384615385,0.669810788599017
"M_047","Halictus.confusus_047","Halictus.confusus","Halictus","Halictidae",1.41,1,0.0769230769230769,-0.788012692469431
"M_047","Hylaeus.brevicornis_047","Hylaeus.brevicornis","Hylaeus","Colletidae",1,1,0.0769230769230769,-0.788012692469431
"M_047","Lasioglossum.fratellum_047","Lasioglossum.fratellum","Lasioglossum","Halictidae",1.16,5,0.384615384615385,0.669810788599017
"M_047","Lasioglossum.leucopus_047","Lasioglossum.leucopus","Lasioglossum","Halictidae",1.2,1,0.0769230769230769,-0.788012692469431
"M_047","Andrena.lapponica_047","Andrena.lapponica","Andrena","Andrenidae",2.66,2,0.153846153846154,-0.423556822202319
"M_047","Lasioglossum.leucozonium_047","Lasioglossum.leucozonium","Lasioglossum","Halictidae",1.86,3,0.230769230769231,-0.0591009519352074
"M_047","Bombus.jonellus_047","Bombus.jonellus","Bombus","Apidae",3.99,6,0.461538461538462,1.03426665886613
"M_047","Bombus.lapidarius_047","Bombus.lapidarius","Bombus","Apidae",3.98,4,0.307692307692308,0.305354918331905
"M_047","Bombus.lucorum_047","Bombus.lucorum","Bombus","Apidae",4.78,8,0.615384615384615,1.76317839940035
"M_047","Andrena.nigroaenea_047","Andrena.nigroaenea","Andrena","Andrenidae",2.97,3,0.230769230769231,-0.0591009519352074
"M_047","Apis.mellifera_047","Apis.mellifera","Apis","Apidae",2.9,13,1,3.58545775073591
"M_047","Bombus.muscorum_047","Bombus.muscorum","Bombus","Apidae",3.84,1,0.0769230769230769,-0.788012692469431
"M_047","Bombus.pascuorum_047","Bombus.pascuorum","Bombus","Apidae",3.72,8,0.615384615384615,1.76317839940035
"M_047","Lasioglossum.punctatissimum_047","Lasioglossum.punctatissimum","Lasioglossum","Halictidae",1.21,6,0.461538461538462,1.03426665886613
"M_047","Lasioglossum.sexmaculatum_047","Lasioglossum.sexmaculatum","Lasioglossum","Halictidae",NA,1,0.0769230769230769,-0.788012692469431
"M_047","Bombus.pratorum_047","Bombus.pratorum","Bombus","Apidae",4.21,3,0.230769230769231,-0.0591009519352074
"M_047","Andrena.sp1_047","Andrena.sp1","Andrena","Andrenidae",2.99,3,0.230769230769231,-0.0591009519352074
