Order,Family,Genus,Species,Genus_and_species,Nest,Nest_with_active_construction,Nest_with_active_construction_and_material,Nesting_behavior,Nesting_behavior,Nesting_behavior,Nesting_material,Nesting_material,Nesting_material,Nesting_specific_material,Larval_location,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Larval_microhabitat,Number_of_larval_microhabitats,Host,Larval_nutrition,Inundation_tolerance_of_larvae,Duration_of_larval_development,Duration_of_larval_development,Duration_of_larval_development,Duration_of_larval_development,Larval_specific_microhabitat,Larval_diet_breadth,Plant_taxa,Body_length_(categories),Body_hair_(categories),Body_structure,"Body_length_(mm,_raw_data)",ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),ITD_(inter-tegular_distance),Tongue_length,Tongue_length,Tongue_length,Tongue_length,Tongue_length,Tongue_length,Hair_length,Hair_length,Hair_length,Hair_length,Hair_length,Hair_length,Hair_density,Hair_density,Hair_density,Hair_density,Hair_density,Hair_density,Hairiness_index,Hairiness_index,Hairiness_index,Hairiness_index,Hairiness_index,Hairiness_index,Sociality,Number_of_generations,Number_of_generations,Number_of_generations,Number_of_generations,Buzz_pollinator,Flight_behaviour,Flight_height,Tolerance_to_human_influence,Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(season),Flight_period_(months),Spatial_distribution_in_Europe,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,Adult_macrohabitat,AOO_(Area_of_occupancy),EOO_(Extent_of_occurrence),STI_(Species_temperature_index),SCI_(Species_continentality_index),Validator,References
Hymenoptera,Apidae,Nomada,nausicaa,Nomada nausicaa,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.39,6,1.43,6,no,no,2.92,6,3.01,6,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,yes,no,no,no,"march,_april,_may,_june",NA,NA,NA,NA,NA,NA,NA,NA,312,870755,15.98766185,6.561140643,Jakub Straka,no
Hymenoptera,Apidae,Nomada,nesiotica,Nomada nesiotica,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,no,no,no,yes,"february,_march,_april",NA,NA,NA,NA,NA,NA,NA,NA,52,8903,16.92542273,6.481274194,Jakub Straka,no
Hymenoptera,Apidae,Nomada,nigrifrons,Nomada nigrifrons,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,no,no,no,no,april,NA,NA,NA,NA,NA,NA,NA,NA,8,0,15.288211,6.62973109,Jakub Straka,no
Hymenoptera,Apidae,Nomada,nigrilabris,Nomada nigrilabris,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.48,8,NA,NA,no,no,3.09,8,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,no,no,no,no,"april,_may",NA,NA,NA,NA,NA,NA,NA,NA,12,29449,11.65831566,6.450368159,Jakub Straka,no
Hymenoptera,Apidae,Nomada,nigrospina,Nomada nigrospina,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,NA,NA,NA,NA,no,NA,NA,NA,no,yes,no,yes,no,no,"may,_july",NA,NA,NA,NA,NA,NA,NA,NA,8,0,15.40952419,6.653387139,Jakub Straka,no
Hymenoptera,Apidae,Nomada,nigrovaria,Nomada nigrovaria,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.16,1,NA,NA,no,no,2.46,1,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,NA,NA,NA,NA,no,NA,NA,NA,no,yes,yes,no,no,no,"may,_june",NA,NA,NA,NA,NA,NA,NA,NA,176,649361,13.38342789,6.243500474,Jakub Straka,no
Hymenoptera,Apidae,Nomada,nobilis,Nomada nobilis,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Eucera interrupta,pollen/nectar,no,NA,NA,NA,NA,soil,oligolectic,Fabaceae,small,NA,NA,NA,1.97,12,2.04,2,no,no,4.08,12,4.22,2,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,yes,no,no,no,"march,_april,_may,_june",NA,NA,NA,NA,NA,NA,NA,NA,1152,6478571,13.47694147,6.487943126,Jakub Straka,no
Hymenoptera,Apidae,Nomada,noskiewiczi,Nomada noskiewiczi,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,3,no,no,NA,NA,2.5,3,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,yes,yes,no,no,"april,_may,_june,_july",NA,NA,NA,NA,NA,NA,NA,NA,60,293891,9.873901679,7.54648669,Jakub Straka,no
Hymenoptera,Apidae,Nomada,numida,Nomada numida,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena morio,pollen/nectar,no,NA,NA,NA,NA,soil,polylectic,multiple,small,NA,NA,NA,2.58,10,NA,NA,no,no,5.29,10,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,no,yes,no,no,no,june,NA,NA,NA,NA,NA,NA,NA,NA,384,3204487,15.07509724,5.919165981,Jakub Straka,no
Hymenoptera,Apidae,Nomada,obscura,Nomada obscura,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena ruficrus,pollen/nectar,no,NA,NA,NA,NA,soil,oligolectic,NA,small,NA,NA,NA,1.58,1,NA,NA,no,no,3.3,1,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,no,no,no,no,"march,_april",NA,NA,NA,NA,NA,NA,NA,NA,2308,4293449,6.075765951,7.120608031,Jakub Straka,no
Hymenoptera,Apidae,Nomada,obtusifrons,Nomada obtusifrons,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena coitana,pollen/nectar,no,NA,NA,NA,NA,soil,polylectic,multiple,small,NA,NA,NA,1.27,4,NA,NA,no,no,2.67,4,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,no,no,yes,no,no,july,NA,NA,NA,NA,NA,NA,NA,NA,1584,6344133,7.184876972,6.083760276,Jakub Straka,no
Hymenoptera,Apidae,Nomada,oculata,Nomada oculata,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,2.26,1,NA,NA,no,no,4.66,1,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,yes,no,no,NA,NA,NA,yes,no,no,yes,no,no,"march,_july",NA,NA,NA,NA,NA,NA,NA,NA,68,530601,13.09613611,7.767628465,Jakub Straka,no
Hymenoptera,Apidae,Nomada,opaca,Nomada opaca,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena fulvida,pollen/nectar,no,NA,NA,NA,NA,soil,polylectic,multiple,small,NA,NA,NA,1.53,3,NA,NA,no,no,3.2,3,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,no,no,yes,no,no,july,NA,NA,NA,NA,NA,NA,NA,NA,832,2166950,7.088402902,7.126734082,Jakub Straka,no
Hymenoptera,Apidae,Nomada,opaciformis,Nomada opaciformis,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,NA,NA,NA,NA,no,NA,NA,NA,no,yes,no,no,no,yes,"february,_may",NA,NA,NA,NA,NA,NA,NA,NA,8,0,18.98787589,5.551266955,Jakub Straka,no
Hymenoptera,Apidae,Nomada,oralis,Nomada oralis,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,no,no,no,no,may,NA,NA,NA,NA,NA,NA,NA,NA,4,0,18.11077897,5.704533717,Jakub Straka,no
Hymenoptera,Apidae,Nomada,orbitalis,Nomada orbitalis,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.4,3,NA,NA,no,no,2.95,3,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,no,no,no,no,april,NA,NA,NA,NA,NA,NA,NA,NA,40,747183,13.81346923,5.913048042,Jakub Straka,no
Hymenoptera,Apidae,Nomada,ottomanensis,Nomada ottomanensis,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.87,4,1.91,3,no,no,3.88,4,3.96,3,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,no,no,no,no,"march,_april,_may",NA,NA,NA,NA,NA,NA,NA,NA,68,20416,17.56843267,6.040395258,Jakub Straka,no
Hymenoptera,Apidae,Nomada,pallispinosa,Nomada pallispinosa,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.4,3,NA,NA,no,no,2.94,3,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,no,no,no,yes,"february,_march,_april,_may",NA,NA,NA,NA,NA,NA,NA,NA,264,1061858,14.76044736,6.492797787,Jakub Straka,no
Hymenoptera,Apidae,Nomada,panurgina,Nomada panurgina,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Panurgus dentipes,pollen/nectar,no,NA,NA,NA,NA,soil,oligolectic,Asteraceae,small,NA,NA,NA,1.22,5,NA,NA,no,no,2.57,5,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,no,yes,no,no,no,june,NA,NA,NA,NA,NA,NA,NA,NA,280,1599123,11.84499162,6.061369776,Jakub Straka,no
Hymenoptera,Apidae,Nomada,panzeri,Nomada panzeri,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena varians/Andrena helvola/Andrena synadelpha/Andrena fucata/Andrena fulva,pollen/nectar,no,NA,NA,NA,NA,soil,polylectic,multiple,small,NA,NA,NA,1.63,19,NA,NA,no,no,3.4,19,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,yes,no,no,no,"march,_april,_may,_june",NA,NA,NA,NA,NA,NA,NA,NA,21736,10298380,5.92825293,6.86530797,Jakub Straka,no
Hymenoptera,Apidae,Nomada,pastoralis,Nomada pastoralis,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,no,no,no,no,may,NA,NA,NA,NA,NA,NA,NA,NA,8,0,6.182568083,7.06741541,Jakub Straka,no
Hymenoptera,Apidae,Nomada,pectoralis,Nomada pectoralis,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Eucera fulvescens,pollen/nectar,no,NA,NA,NA,NA,soil,NA,NA,small,NA,NA,NA,2.79,1,2.78,4,no,no,5.7,1,5.68,4,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,yes,yes,no,no,"may,_june,_july",NA,NA,NA,NA,NA,NA,NA,NA,228,3152507,13.17010553,6.162575739,Jakub Straka,no
Hymenoptera,Apidae,Nomada,piccioliana,Nomada piccioliana,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena susterai/Andrena combinata,pollen/nectar,no,NA,NA,NA,NA,soil,polylectic,multiple,small,NA,NA,NA,1.53,5,NA,NA,no,no,3.21,5,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,no,yes,no,no,NA,NA,NA,no,yes,yes,yes,no,no,"april,_may,_june,_july",NA,NA,NA,NA,NA,NA,NA,NA,452,3035672,9.975342298,6.576196958,Jakub Straka,no
Hymenoptera,Apidae,Nomada,piliventris,Nomada piliventris,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,no,yes,no,no,no,june,NA,NA,NA,NA,NA,NA,NA,NA,4,0,13.1875,6.86539856,Jakub Straka,no
Hymenoptera,Apidae,Nomada,pilosa,Nomada pilosa,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.09,5,NA,NA,no,no,2.32,5,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,yes,no,no,no,"april,_june",NA,NA,NA,NA,NA,NA,NA,NA,12,1288,10.53811272,8.454763704,Jakub Straka,no
Hymenoptera,Apidae,Nomada,platythorax,Nomada platythorax,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,no,no,no,no,"april,_may",NA,NA,NA,NA,NA,NA,NA,NA,4,0,10.71249962,7.986640015,Jakub Straka,no
Hymenoptera,Apidae,Nomada,pleurosticta,Nomada pleurosticta,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena polita,pollen/nectar,no,NA,NA,NA,NA,soil,oligolectic,NA,small,NA,NA,NA,1.94,5,NA,NA,no,no,4.03,5,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,yes,yes,no,no,"may,_june,_july",NA,NA,NA,NA,NA,NA,NA,NA,476,4228859,9.683646545,6.971587314,Jakub Straka,no
Hymenoptera,Apidae,Nomada,polemediana,Nomada polemediana,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena panurgimorpha,pollen/nectar,no,NA,NA,NA,NA,soil,oligolectic,NA,small,NA,NA,NA,1.13,2,NA,NA,no,no,2.4,2,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,no,no,no,no,"march,_april",NA,NA,NA,NA,NA,NA,NA,NA,12,13,19.5899436,5.787637771,Jakub Straka,no
Hymenoptera,Apidae,Nomada,posthuma,Nomada posthuma,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Lasioglossum glabriusculum,pollen/nectar,no,NA,NA,NA,NA,soil,polylectic,multiple,NA,NA,NA,NA,NA,NA,0.93,1,no,no,NA,NA,1.99,1,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,no,yes,no,no,NA,NA,NA,no,yes,no,no,no,no,may,NA,NA,NA,NA,NA,NA,NA,NA,156,1598152,10.42468416,6.902370537,Jakub Straka,no
Hymenoptera,Apidae,Nomada,priesneri,Nomada priesneri,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.33,5,NA,NA,no,no,2.8,5,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,no,no,no,no,april,NA,NA,NA,NA,NA,NA,NA,NA,64,3439,16.81727529,5.636208875,Jakub Straka,no
Hymenoptera,Apidae,Nomada,propinqua,Nomada propinqua,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena truncatilabris personal data,pollen/nectar,no,NA,NA,NA,NA,soil,oligolectic,NA,small,NA,NA,NA,1.74,9,NA,NA,no,no,3.62,9,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,no,no,no,yes,"february,_march,_april,_may",NA,NA,NA,NA,NA,NA,NA,NA,228,690236,16.41104589,6.265141112,Jakub Straka,no
Hymenoptera,Apidae,Nomada,pruinosa,Nomada pruinosa,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.67,6,1.24,1,no,no,3.49,6,2.62,1,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,no,no,no,no,"march,_may",NA,NA,NA,NA,NA,NA,NA,NA,16,2471,17.03881986,3.126377151,Jakub Straka,no
Hymenoptera,Apidae,Nomada,pulchra,Nomada pulchra,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Nomada melanura,pollen/nectar,no,NA,NA,NA,NA,soil,NA,NA,small,NA,NA,NA,2.58,1,NA,NA,no,no,5.29,1,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,NA,NA,NA,NA,no,NA,NA,NA,no,yes,no,yes,no,no,"may,_july",NA,NA,NA,NA,NA,NA,NA,NA,40,1919089,10.75326365,5.92624802,Jakub Straka,no
Hymenoptera,Apidae,Nomada,pygidialis,Nomada pygidialis,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.66,3,1.89,3,no,no,3.46,3,3.92,3,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,no,no,no,no,"march,_april",NA,NA,NA,NA,NA,NA,NA,NA,180,1384693,16.11615979,6.363761613,Jakub Straka,no
Hymenoptera,Apidae,Nomada,pyrgosica,Nomada pyrgosica,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,yes,yes,no,no,no,no,"march,_april",NA,NA,NA,NA,NA,NA,NA,NA,12,1384,18.76881276,6.149456491,Jakub Straka,no
Hymenoptera,Apidae,Nomada,radoszkowskii,Nomada radoszkowskii,yes,no,no,NA,NA,NA,no,no,no,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pollen/nectar,no,NA,NA,NA,NA,NA,NA,NA,small,NA,NA,NA,1.33,1,1.3,2,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,yes,no,yes,no,no,"april,_july",NA,NA,NA,NA,NA,NA,NA,NA,20,673,15.89236224,6.672672279,Jakub Straka,no
Hymenoptera,Apidae,Nomada,rhenana,Nomada rhenana,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena gelriae,pollen/nectar,no,NA,NA,NA,NA,soil,oligolectic,NA,small,NA,NA,NA,1.59,1,NA,NA,no,no,3.32,1,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,no,yes,no,no,NA,NA,NA,no,yes,no,yes,no,no,"april,_may,_july",NA,NA,NA,NA,NA,NA,NA,NA,1196,5331109,10.51436703,6.8654345,Jakub Straka,no
Hymenoptera,Apidae,Nomada,roberjeotiana,Nomada roberjeotiana,yes,no,no,no,no,yes,no,no,no,none,under_ground,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Andrena denticulata/Andrena tarsata,pollen/nectar,no,NA,NA,NA,NA,soil,NA,NA,small,NA,NA,NA,1.52,3,NA,NA,no,no,3.19,3,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,brood_parasite,no,yes,no,no,no,NA,NA,NA,no,no,no,yes,yes,no,"july,_august,_september",NA,NA,NA,NA,NA,NA,NA,NA,3896,7787087,6.600746712,7.19919912,Jakub Straka,no
