"ID","plantas"
"M_062","Cuscuta.glomerata"
"M_062","Cynoglossum.officinale"
"M_062","Cypripedium.parviflorum.pubescens"
"M_062","Datura.stramonium"
"M_062","Datura.tatula"
"M_062","Delphinium.tricorne"
"M_062","Dentaria.laciniata"
"M_062","Desmodium.bracteosum"
"M_062","Desmodium.canadense"
"M_062","Desmodium.canescens"
"M_062","Desmodium.dillenii"
"M_062","Desmodium.grandiflorum"
"M_062","Desmodium.illinoense"
"M_062","Desmodium.marilandicum"
"M_062","Desmodium.paniculatum"
"M_062","Desmodium.sessilifolium"
"M_062","Dianthera.americana"
"M_062","Dicentra.cucullaria"
"M_062","Diospyros.virginiana"
"M_062","Dipsacus.sylvestris"
"M_062","Dirca.palustris"
"M_062","Dodecatheon.meadia"
"M_062","Echinocystis.lobata"
"M_062","Ellisia.nyctelaea"
"M_062","Erechthites.hieracifolia"
"M_062","Erigenia.bulbosa"
"M_062","Erigeron.annuus"
"M_062","Erigeron.canadensis"
"M_062","Erigeron.philadelphicus"
"M_062","Erigeron.pulchellus"
"M_062","Erigeron.ramosus"
"M_062","Eryngium.yuccifolium"
"M_062","Erythronium.albidum"
"M_062","Eulophus.americanus"
"M_062","Eupatorium.altissimum"
"M_062","Eupatorium.coelestinum"
"M_062","Eupatorium.perfoliatum"
"M_062","Eupatorium.purpureum"
"M_062","Eupatorium.serotinum"
"M_062","Eupatorium.sessilifolium"
"M_062","Eupatorium.urticaefolium"
"M_062","Euphorbia.corollata"
"M_062","Euphorbia.preslii"
"M_062","Evonymus.atropurpureus"
"M_062","Fragaria.virginiana.illinoensis"
"M_062","Frasera.carolinensis"
"M_062","Fraxinus.americanus"
"M_062","Galium.aperine"
"M_062","Galium.trifidum"
"M_062","Gaura.biennis"
"M_062","Gentiana.andrewsii"
"M_062","Gentiana.puberula"
"M_062","Geranium.carolinianum"
"M_062","Geranium.maculatum"
"M_062","Gerardia.auriculata"
"M_062","Gerardia.grandiflora"
"M_062","Gerardia.purpurea"
"M_062","Gerardia.tenuifolia"
"M_062","Geum.canadense"
"M_062","Geum.vernum"
"M_062","Gillenia.stipulacea"
"M_062","Gleditsia.triacanthos"
"M_062","Gnaphalium.polycephalum"
"M_062","Gonolobus.laevis"
"M_062","Gratiola.virginiana"
"M_062","Gymnocladus.dioica"
"M_062","Habenaria.leucophaea"
"M_062","Hedeoma.pulegioides"
"M_062","Helenium.autumnale"
"M_062","Helianthus.annuus"
"M_062","Helianthus.divaricatus"
"M_062","Helianthus.grosse-serratus"
"M_062","Helianthus.laetiflorus"
"M_062","Helianthus.mollis"
"M_062","Helianthus.scaberrimus"
"M_062","Helianthus.strumosus"
"M_062","Helianthus.tuberosus"
"M_062","Heliopsis.helianthoides"
"M_062","Hepatica.acutiloba"
"M_062","Heracleum.lanatum"
"M_062","Heuchera.hispida"
"M_062","Hibiscus.lasiocarpos"
"M_062","Hibiscus.militaris"
"M_062","Hibiscus.trionum"
"M_062","Houstonia.purpurea.calycosa"
"M_062","Hybanthus.concolor"
"M_062","Hydrangea.arborescens"
"M_062","Hydrophyllum.appendiculatum"
"M_062","Hydrophyllum.virginianum"
"M_062","Hypericum.ascyron"
"M_062","Hypericum.cistifolium"
"M_062","Hypericum.punctatum"
"M_062","Hypoxis.hirsuta"
"M_062","Ilysanthes.dubia"
"M_062","Impatiens.biflora"
"M_062","Impatiens.pallida"
"M_062","Ipomoea.hederacea"
"M_062","Ipomoea.pandurata"
"M_062","Ipomoea.purpurea"
"M_062","Iris.hexagona"
"M_062","Iris.versicolor"
"M_062","Isopyrum.biternatum"
"M_062","Krigia.amplexicaulis"
"M_062","Lactuca.canadensis"
"M_062","Lactuca.floridana"
"M_062","Lantana.camara"
"M_062","Lappula.virginiana"
"M_062","Leonurus.cardiaca"
"M_062","Lepachys.pinnata"
"M_062","Lepidium.virginicum"
"M_062","Lespedeza.capitata"
"M_062","Lespedeza.procumbens"
"M_062","Lespedeza.virginica"
"M_062","Liatris.pycnostachya"
"M_062","Liatris.scariosa"
"M_062","Lilium.superbum"
"M_062","Linaria.vulgaris"
"M_062","Liparis.liliifolia"
"M_062","Lippia.lanceolata"
"M_062","Lithospermum.canescens"
"M_062","Lobelia.cardinalis"
"M_062","Lobelia.cardinalis.x.siphilitica"
"M_062","Lobelia.inflata"
"M_062","Lobelia.leptostachys"
"M_062","Lobelia.siphilitica"
"M_062","Lobelia.spicata"
"M_062","Lonicera.sempervirens"
"M_062","Lonicera.sullivantii"
"M_062","Ludvigia.alternifolia"
"M_062","Ludvigia.polycarpa"
"M_062","Lycopus.americanus"
"M_062","Lythrum.alatum"
"M_062","Malva.rotundifolia"
"M_062","Marrubium.vulgare"
"M_062","Martynia.louisiana"
"M_062","Melanthium.virginicum"
"M_062","Melilotus.alba"
"M_062","Mentha.arvensis"
"M_062","Mertensia.virginica"
"M_062","Mimulus.alatus"
"M_062","Mimulus.ringens"
"M_062","Mollugo.verticillata"
"M_062","Monarda.bradburiana"
"M_062","Monarda.fistulosa"
"M_062","Myosotis.virginica"
"M_062","Myosurus.minimus"
"M_062","Nelumbo.lutea"
"M_062","Nepeta.cataria"
"M_062","Nepeta.hederacea"
"M_062","Nothoscordum.bivalve"
"M_062","Nymphaea.advena"
"M_062","Oenothera.biennis"
"M_062","Oenothera.fruticosa"
"M_062","Orchis.spectabilis"
"M_062","Orobanche.uniflora"
"M_062","Osmorrhiza.longistylis"
"M_062","Oxalis.corniculata"
"M_062","Oxalis.stricta"
"M_062","Oxalis.violacea"
"M_062","Oxypolis.rigidior"
"M_062","Panicum.virgatum"
"M_062","Parthenium.integrifolium"
"M_062","Passiflora.lutea"
"M_062","Pastinaca.sativa"
"M_062","Penstemon.hirsutus"
"M_062","Penstemon.laevigatus"
"M_062","Petalostemum.candidum"
"M_062","Petalostemum.purpureum"
"M_062","Philadelphus.grandiflorus"
"M_062","Phlox.divaricata"
"M_062","Phlox.glaberrima"
"M_062","Phlox.pilosa"
"M_062","Phryma.leptostachya"
"M_062","Physalis.lanceolata"
"M_062","Physalis.subglabrata"
"M_062","Physalis.virginiana"
"M_062","Physostegia.virginiana"
"M_062","Phytolacca.decandra"
"M_062","Plantago.major"
"M_062","Poa.pratensis"
"M_062","Podophyllum.peltatum"
"M_062","Polemonium.reptans"
"M_062","Polygala.sanguinea"
"M_062","Polygonatum.commutatum"
"M_062","Polygonum.acre"
"M_062","Polygonum.amphibium"
"M_062","Polygonum.hydropiper"
"M_062","Polygonum.hydropiperoides"
"M_062","Polygonum.lapathifolium"
"M_062","Polygonum.pennsylvanicum"
"M_062","Polygonum.persicaria"
"M_062","Polygonum.scandens"
"M_062","Polytaenia.nuttallii"
"M_062","Pontederia.cordata"
"M_062","Populus.deltoides"
"M_062","Populus.tremuloides"
"M_062","Portulaca.oleracea"
"M_062","Potentilla.canadensis"
"M_062","Potentilla.monspeliensis.norvegica"
"M_062","Prenanthes.aspera"
"M_062","Prenanthes.crepidinea"
"M_062","Prunella.vulgaris"
"M_062","Prunus.americana"
"M_062","Prunus.serotina"
"M_062","Psedera.quinquefolia"
"M_062","Psoralea.onobrychis"
"M_062","Ptelea.trifoliata"
"M_062","Pycnanthemum.flexuosum"
"M_062","Pycnanthemum.pilosum"
"M_062","Pycnanthemum.virginianum"
"M_062","Pyrus.coronaria"
"M_062","Radicula.obtusa"
"M_062","Radicula.palustris"
"M_062","Ranunculus.abortivus"
"M_062","Ranunculus.fascicularis"
"M_062","Ranunculus.recurvatus"
"M_062","Ranunculus.septentrionalis"
"M_062","Rhamnus.lanceolata"
"M_062","Rhus.canadensis"
"M_062","Rhus.copallina"
"M_062","Rhus.glabra"
"M_062","Rhus.toxicodendron"
"M_062","Ribes.gracile"
"M_062","Robinia.pseudacacia"
"M_062","Rosa.humilis"
"M_062","Rosa.setigera"
"M_062","Rubus.canadensis"
"M_062","Rubus.occidentalis"
"M_062","Rubus.villosus"
"M_062","Rudbeckia.hirta"
"M_062","Rudbeckia.laciniata"
"M_062","Rudbeckia.subtomentosa"
"M_062","Rudbeckia.triloba"
"M_062","Ruellia.ciliosa"
"M_062","Ruellia.strepens"
"M_062","Sagittaria.latifolia"
"M_062","Salix.amygdaloides"
"M_062","Salix.cordata"
"M_062","Salix.humilis"
"M_062","Salix.longifolia"
"M_062","Salix.nigra"
"M_062","Sambucus.canadensis"
"M_062","Samolus.floribundus"
"M_062","Sanguinaria.canadensis"
"M_062","Sanicula.canadensis"
"M_062","Sanicula.marilandica"
"M_062","Saponaria.officinalis"
"M_062","Sassafras.variifolium"
"M_062","Scrophularia.marilandica"
"M_062","Scutellaria.canescans"
"M_062","Scutellaria.lateriflora"
"M_062","Scutellaria.parvula"
"M_062","Scutellaria.versicolor"
"M_062","Sebatia.angularis"
"M_062","Senecio.aureus"
"M_062","Seymeria.macrophylla"
"M_062","Sicyos.angulatus"
"M_062","Sida.spinosa"
"M_062","Silene.nivea"
"M_062","Silene.stellata"
"M_062","Silphium.integrifolium"
"M_062","Silphium.laciniatum"
"M_062","Silphium.perfoliatum"
"M_062","Silphium.terebinthinaceum"
"M_062","Sisymbrium.canescens"
"M_062","Sisyrinchium.angustifolium"
"M_062","Sisyrinchium.gramineum"
"M_062","Sium.cicutaefolium"
"M_062","Smilacina.racemosa"
"M_062","Smilacina.stellata"
"M_062","Smilax.herbacea"
"M_062","Smilax.hispida"
"M_062","Solanum.carolinense"
"M_062","Solanum.nigrum"
"M_062","Solanum.rostratum"
"M_062","Solidago.canadensis"
"M_062","Solidago.graminifolia"
"M_062","Solidago.missouriensis"
"M_062","Solidago.nemoralis"
"M_062","Solidago.rigida"
"M_062","Solidago.serotina"
"M_062","Solidago.speciosa"
"M_062","Solidago.ulmifolia"
"M_062","Specularia.perfoliata"
"M_062","Spiranthes.gracilis"
"M_062","Stachys.palustris"
"M_062","Staphylea.trifolia"
"M_062","Steironema.ciliatum"
"M_062","Steironema.lanceolatum"
"M_062","Steironema.quadriflorum"
"M_062","Stellaria.longifolia"
"M_062","Stellaria.media"
"M_062","Stenanthium.angustifolium"
"M_062","Strophostyles.helvola"
"M_062","Strophostyles.pauciflora"
"M_062","Stylosanthes.biflora"
"M_062","Symphoricarpos.orbicularis"
"M_062","Taenidia.integerrima"
"M_062","Taraxacum.officinale"
"M_062","Tecoma.radicans"
"M_062","Tephrosia.virginiana"
"M_062","Teucrium.canadense"
"M_062","Thalictrum.dasycarpum"
"M_062","Thaspium.aureum.atropurpurem"
"M_062","Thaspium.aureum.trifoliatum"
"M_062","Tilia.americana"
"M_062","Tradescantia.brevicaulis"
"M_062","Tradescantia.pilosa"
"M_062","Tradescantia.virginiana"
"M_062","Trifolium.hybridum"
"M_062","Trifolium.pratense"
"M_062","Trifolium.reflexum"
"M_062","Trifolium.repens"
"M_062","Trillium.sessile"
"M_062","Triosteum.perfoliatum"
"M_062","Ulmus.americana"
"M_062","Ulmus.fulva"
"M_062","Uvularia.grandiflora"
"M_062","Valerianella.radiata"
"M_062","Verbascum.thapsus"
"M_062","Verbena.angustifolia"
"M_062","Verbena.bracteosa"
"M_062","Verbena.hastata"
"M_062","Verbena.stricta"
"M_062","Verbena.urticaefolia"
"M_062","Verbesina.helianthoides"
"M_062","Vernonia.fasciculata"
"M_062","Veronica.arvensis"
"M_062","Veronica.peregrina"
"M_062","Veronica.virginica"
"M_062","Viburnum.prunifolium"
"M_062","Viburnum.pubescens"
"M_062","Viola.cucullata"
"M_062","Viola.pedata"
"M_062","Viola.pedatifida"
"M_062","Viola.pubescens"
"M_062","Viola.sagittata"
"M_062","Viola.striata"
"M_062","Vitis.cordifolia"
"M_062","Vitis.vulpina"
"M_062","Zanthoxylum.americanum"
"M_062","Zea.mays"
"M_062","Zizia.aurea"
"M_072","Abutilon.terminale"
"M_072","Achyrocline.satureoides"
"M_072","Adesmia.incana"
"M_072","Alophia.lahue"
"M_072","Apodanthera.sagitifolia"
"M_072","Arjona.tuberosa"
"M_072","Baccharis.articulata"
"M_072","Baccharis.coridifolia"
"M_072","Baccharis.tandilensis"
"M_072","Bidens.pilosa"
"M_072","Blumenbachia.insignis"
"M_072","Canna.glauca"
"M_072","Carduus.acanthoides"
"M_072","Cerastium.mollissimum"
"M_072","Chrysanthemum.leucanthemum"
"M_072","Cleanthes.brasiliensis"
"M_072","Colletia.paradoxa"
"M_072","Commelina.erecta"
"M_072","Conium.maculatum"
"M_072","Convolvulus.hermanniae"
"M_072","Conyza.bonariensis"
"M_072","Cuphea.fruticosa"
"M_072","Cynara.cardunculus"
"M_072","Cypella.herbertii"
"M_072","Cytisus.monspessulanus"
"M_072","Discaria.longispina"
"M_072","Dodonaea.viscosa"
"M_072","Echium.plantagineum"
"M_072","Eryngium.floribundum"
"M_072","Eryngium.horridum"
"M_072","Eryngium.nudicaule"
"M_072","Eryngium.stenophyllum"
"M_072","Eupatorium.bupleurifolium"
"M_072","Eupatorium.lanigerum"
"M_072","Eupatorium.macrocephalum"
"M_072","Eupatorium.squarrulosum"
"M_072","Eupatorium.subhastatum"
"M_072","Eupatorium.tenacetifolium"
"M_072","Foeniculum.vulgare"
"M_072","Gamochaeta.argentina"
"M_072","Gamochaeta.stachydifolia"
"M_072","Gelasine.azurea"
"M_072","Geranium.dissectum"
"M_072","Gerardia.genistifolia"
"M_072","Glandularia.dissecta"
"M_072","Gnaphalium.cheirantifolium"
"M_072","Gomphrena.perennis"
"M_072","Grindelia.buphtalmoides"
"M_072","Gymnocalycium.reductum"
"M_072","Habranthus.andersoni"
"M_072","Habranthus.gracilifolius"
"M_072","Helianthemum.brasiliense"
"M_072","Hypericum.connatum"
"M_072","Hypochaeris.pampasica"
"M_072","Hypochaeris.rosengurtii"
"M_072","Hysterionica.pinifolia"
"M_072","Lathyrus.crassipes"
"M_072","Lathyrus.nervosus"
"M_072","Lathyrus.pubescens"
"M_072","Melilotus.officinalis"
"M_072","Mimosa.tandilensis"
"M_072","Nothoscordum.bonariense"
"M_072","Oenothera.indecora"
"M_072","Opuntia.sp1.M.PL.072"
"M_072","Oxalis.articulata"
"M_072","Oxalis.cordobensis"
"M_072","Oxypetalum.solanoides"
"M_072","Passiflora.caerulea"
"M_072","Pavonia.cymbalaria"
"M_072","Petunia.axillaris"
"M_072","Picris.echioides"
"M_072","Rapistrum.rugosum"
"M_072","Rodophiala.bifida"
"M_072","Rubus.ulmifolius"
"M_072","Senecio.arechavaletae"
"M_072","Senecio.bravensis"
"M_072","Senecio.grisebachii"
"M_072","Senecio.madagascariensis"
"M_072","Senecio.pulcher"
"M_072","Senecio.selloi"
"M_072","Sida.flavescens"
"M_072","Silene.gallica"
"M_072","Sisyrinchium.iridifolium"
"M_072","Solanum.chacoense"
"M_072","Solidago.chilensis"
"M_072","Sommerfeltia.spinulosa"
"M_072","Sonchus.oleraceus"
"M_072","Spartium.junceum"
"M_072","Spilanthes.stolonifera"
"M_072","Stevia.satureiifolia"
"M_072","Trixis.stricta"
"M_072","Turnera.pinnatifida"
"M_072","Valeriana.polystachya"
"M_072","Verbena.intermedia"
"M_072","Vernonia.echioides"
"M_072","Wigginsia.tephracantha"
"M_073","Apocynum.cannabinum"
"M_073","Asclepias.syriaca"
"M_073","Calystegia.sepium"
"M_073","Campsis.radicans"
"M_073","Cephalanthus.occidentalis"
"M_073","Commelina.erecta"
"M_073","Conium.maculatum"
"M_073","Erysimum.cheiranthoides"
"M_073","Eupatorium.coelestinum"
"M_073","Eupatorium.purpureum"
"M_073","Helianthus.decapetalus"
"M_073","Hibiscus.laevis"
"M_073","Hypericum.prolificum"
"M_073","Lapsana.communis"
"M_073","Lindernia.dubia"
"M_073","Lycopus.rubellus"
"M_073","Lysimachia.nummularia"
"M_073","Oxalis.stricta"
"M_073","Polygonum.amphibium"
"M_073","Polymnia.uvedalia"
"M_073","Rudbeckia.hirta"
"M_073","Rudbeckia.laciniata"
"M_073","Satchys.tenuifolia"
"M_073","Scrophularia.marilandica"
"M_073","Solanum.carolinense"
"M_073","Solidago.sp1M.PL.073"
"M_073","Symphiotrichum.lanceolatum"
"M_073","Verbena..hastata"
"M_073","Verbena.urticifolia"
"M_073","Verbesina.alternifolia"
"M_074","Aechmea.cylindrata"
"M_074","Nidularium.campo-alegrensis"
"M_074","Vriesea.altodaserrae"
"M_074","Vriesea.guttata"
"M_074","Vriesea.heterostachys"
"M_074","Vriesea.hoehneana"
"M_074","Vriesea.platynema"
"M_074","Wittrochia.cyathiformis"
"M_075","Antidesma.madagascariense"
"M_075","Antirhea.borbonica"
"M_075","Aphloia.theiformis"
"M_075","Ardisia.crenate"
"M_075","Badula.insularis"
"M_075","Badula.platiphylla"
"M_075","Bertiera.zaluzania"
"M_075","Calophyllum.eputamen.var.eputamen"
"M_075","Casearia.coriacea"
"M_075","Chassalia.coriacea.var.coriacea"
"M_075","Claoxylon.linostachys.ssp.brachyphyllum"
"M_075","Clidemia.hirta"
"M_075","Coffea.macrocarpa"
"M_075","Coffea.mauritiana"
"M_075","Cordemoya.integrifolia"
"M_075","Croton.fothergillifolius"
"M_075","Croton.grangeroides"
"M_075","Diospyros.revaughanii"
"M_075","Dodonaea.viscosa"
"M_075","Doratoxylon.apetalum.var.diphyllum"
"M_075","Dracaena.reflexa.var.angustifolia"
"M_075","Embelia.angustifolia"
"M_075","Erythrospermum.monticolum.var.monticolum"
"M_075","Erythroxylum.macrocarpum"
"M_075","Eugenia.orbiculata"
"M_075","Euodia.chapelieri.var.chapelieri"
"M_075","Euodia.obtusifolia.ssp.gigas.var.gigas"
"M_075","Faujasiopsis.flexuosa.ssp.erecta"
"M_075","Flagellaria.indica"
"M_075","Gaertnera.psychotrioides.edentata"
"M_075","Gaertnera.rotundifolia"
"M_075","Grangeria.borbonica"
"M_075","Harungana.madagascariensis"
"M_075","Helichrysum.proteoides"
"M_075","Homalanthus.populifolius"
"M_075","Labourdonnaisia.callophylloides"
"M_075","Molinaea.alternifolia"
"M_075","Molinaea.macrantha"
"M_075","Myonima.violacea.var.ovata"
"M_075","Ochna.mauritiana"
"M_075","Olea.lancea"
"M_075","Ossaea.marginata"
"M_075","Phyllanthus.phillyreifolius.var.telfairianus"
"M_075","Pittosporum.senacia"
"M_075","Psathura.terniflora"
"M_075","Psiadia.terebinthina"
"M_075","Psidium.cattleianum"
"M_075","Rubus.alcefolius"
"M_075","Sideroxylon.cinereum"
"M_075","Sideroxylon.puberulum"
"M_075","Smilax.anceps"
"M_075","Stillingia.lineata.ssp.lineata"
"M_075","Syzygium.commersonii"
"M_075","Syzygium.coriaceum"
"M_075","Syzygium.glomeratum"
"M_075","Syzygium.petrinese"
"M_075","Tabernaemontana.persicarifolia"
"M_075","Toddalia.asiatica"
"M_075","Tristhema.mauritiana"
"M_075","Trochetia.blackburniana"
"M_075","Turraea.rigida"
"M_075","Warneckea.trinervis"
"M_075","Wikstroemia.indica"
"M_075","Xylopia.lamarckii"
"M_076","AB"
"M_076","AO"
"M_076","AS"
"M_076","AT"
"M_076","BC"
"M_076","CB"
"M_076","CC"
"M_076","CE"
"M_076","CG"
"M_076","CJ"
"M_076","CL"
"M_076","CP"
"M_076","CS"
"M_076","CT"
"M_076","CV"
"M_076","CY"
"M_076","EC"
"M_076","EG"
"M_076","ER"
"M_076","ES"
"M_076","GH"
"M_076","HC"
"M_076","HN"
"M_076","HT"
"M_076","JA"
"M_076","JM"
"M_076","LP"
"M_076","MA"
"M_076","MT"
"M_076","MV"
"M_076","NI"
"M_076","OP"
"M_076","OX"
"M_076","PE"
"M_076","PF"
"M_076","PM"
"M_076","PO"
"M_076","PP"
"M_076","RE"
"M_076","SD"
"M_076","SG"
"M_076","SG2"
"M_076","SI"
"M_076","SL"
"M_076","SO"
"M_076","SP"
"M_076","SS"
"M_076","SV"
"M_076","TH"
"M_076","ZC"
"M_077","Acanthostachys.strobilaceae"
"M_077","Aechmea.araneosa"
"M_077","Aechmea.bromeliifolia"
"M_077","Aechmea.lingulata"
"M_077","Aechmea.mutica"
"M_077","Aechmea.nudicaulis"
"M_077","Aechmea.pineliana"
"M_077","Aechmea.triangularis"
"M_077","Aechmea.victoriana"
"M_077","Billbergia.amoena"
"M_077","Canistrum.triangulare"
"M_077","Neoregelia.magdalaenae"
"M_077","Neoregelia.sp"
"M_077","Nidularium.cariacicaense"
"M_077","Nidularium.procerum"
"M_077","Portea.petropolitana"
"M_077","Quesnelia.strobilispica"
"M_077","Tillandsia.geminifolia"
"M_077","Tillandsia.tenuifolia"
"M_077","Vriesea.gracilior"
"M_077","Vriesea.psittacina"
"M_077","Vriesea.simplex"
"M_11.1","Azorina.vidalii"
"M_11.1","Beta.vulgaris"
"M_11.1","Chamomilla.suaveolens"
"M_11.1","Crithmum.maritimum"
"M_11.1","Daucus.carota"
"M_11.1","Freesia.refracta"
"M_11.1","Lotus.corniculatus"
"M_11.1","Reseda.luteola"
"M_11.1","Silene.vulgaris"
"M_11.1","Solidago.sempervivens"
"M_11.2","Argusia.argentea"
"M_11.2","Dracaena.concinna"
"M_11.2","Gastonia.mauritiana"
"M_11.2","Hibiscus.tiliaceus"
"M_11.2","Ipomoea.macrantha"
"M_11.2","Leucaena.leucocephala"
"M_11.2","Morinda.citrifolia"
"M_11.2","Passiflora.suberosa"
"M_11.2","Pemphis.acidula"
"M_11.2","Scaevola.sericea"
"M_11.2","Stachytapheta.jamaicencis"
"M_11.2","Suriana.maritima"
"M_11.2","Thespesia.populnea"
"M_11.2","Turnera.angustifolia"
