"ID","familia","sp.armonizado","Grado","n.familia","GFE","n.plantas.ID","n.familias.ID","Grado.relativo","Grado.relativo.familias","Z_Grado"
"M_001","Andrenidae","Liphanthus sabulosus",3,3,0.666666666666667,44,17,0.0681818181818182,0.176470588235294,-0.19712127461776
"M_001","Andrenidae","Liphanthus sp2",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Apidae","Alloscirtetica gayi",2,2,0.5,44,17,0.0454545454545455,0.117647058823529,-0.438753804794369
"M_001","Apidae","Alloscirtetica rufitarsis",3,3,0.666666666666667,44,17,0.0681818181818182,0.176470588235294,-0.19712127461776
"M_001","Apidae","Alloscirtetica sp",9,6,0.6875,44,17,0.204545454545455,0.352941176470588,1.25267390644189
"M_001","Apidae","Anthophora incerta",3,3,0.666666666666667,44,17,0.0681818181818182,0.176470588235294,-0.19712127461776
"M_001","Apidae","Anthophora sp",2,2,0.5,44,17,0.0454545454545455,0.117647058823529,-0.438753804794369
"M_001","Apidae","Bombus dahlbomii",7,5,0.72,44,17,0.159090909090909,0.294117647058824,0.769408846088676
"M_001","Apidae","Centris cineraria",15,7,0.764444444444444,44,17,0.340909090909091,0.411764705882353,2.70246908750155
"M_001","Apidae","Centris nigerrima",4,3,0.625,44,17,0.0909090909090909,0.176470588235294,0.044511255558849
"M_001","Apidae","Centris sp",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Apidae","Isepeolus niveiventris",1,1,1,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Apidae","Mesonychium gayi",2,1,0,44,17,0.0454545454545455,0.0588235294117647,-0.438753804794369
"M_001","Apidae","Svastrides melanura",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Apidae","Tapinotaspis caerulea",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Apidae","Tapinotaspis herbsti",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Colletidae","Cadeguala occidentalis",4,3,0.625,44,17,0.0909090909090909,0.176470588235294,0.044511255558849
"M_001","Colletidae","Caupolicana dimidiata",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Colletidae","Chilicola sp",2,2,0,44,17,0.0454545454545455,0.117647058823529,-0.438753804794369
"M_001","Colletidae","Colletes araucariae",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Colletidae","Colletes fulvipes",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Colletidae","Colletes sp",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Halictidae","Caenohalictus sp",11,7,0.78125,44,17,0.25,0.411764705882353,1.73593896679511
"M_001","Halictidae","Caenohalictus sp2",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Halictidae","Caenohalictus sp3",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Halictidae","Corynura sp",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Halictidae","Dialictus sp",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Halictidae","Ruizantheda mutabilis",2,2,0.5,44,17,0.0454545454545455,0.117647058823529,-0.438753804794369
"M_001","Megachilidae","Anthidium adriani",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Megachilidae","Anthidium chilensis",8,7,0.833333333333333,44,17,0.181818181818182,0.411764705882353,1.01104137626528
"M_001","Megachilidae","Anthidium decaspilum",4,2,0.375,44,17,0.0909090909090909,0.117647058823529,0.044511255558849
"M_001","Megachilidae","Anthidium funereum",7,4,0.56,44,17,0.159090909090909,0.235294117647059,0.769408846088676
"M_001","Megachilidae","Anthidium gayi",5,3,0.56,44,17,0.113636363636364,0.176470588235294,0.286143785735458
"M_001","Megachilidae","Anthidium sp",1,1,0,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Megachilidae","Coelioxys sp",1,1,1,44,17,0.0227272727272727,0.0588235294117647,-0.680386334970978
"M_001","Megachilidae","Megachile semirufa",16,10,0.85207100591716,44,17,0.363636363636364,0.588235294117647,2.94410161767816
"M_001","Megachilidae","Megachile sp1",13,9,0.864197530864198,44,17,0.295454545454545,0.529411764705882,2.21920402714833
"M_001","Megachilidae","Megachile sp2",6,5,0.72,44,17,0.136363636363636,0.294117647058824,0.527776315912067
"M_002","Apidae","Alloscirtetica rufitarsis",1,1,0,21,12,0.0476190476190476,0.0833333333333333,-0.755704334827634
"M_002","Apidae","Alloscirtetica sp",2,1,0,21,12,0.0952380952380952,0.0833333333333333,-0.312705241997642
"M_002","Apidae","Bombus dahlbomii",8,5,0.666666666666667,21,12,0.380952380952381,0.416666666666667,2.34528931498231
"M_002","Apidae","Centris cana",1,1,0,21,12,0.0476190476190476,0.0833333333333333,-0.755704334827634
"M_002","Apidae","Centris cineraria",3,1,0,21,12,0.142857142857143,0.0833333333333333,0.130293850832351
"M_002","Apidae","Centris nigerrima",2,1,0,21,12,0.0952380952380952,0.0833333333333333,-0.312705241997642
"M_002","Colletidae","Chilicola sp",1,1,1,21,12,0.0476190476190476,0.0833333333333333,-0.755704334827634
"M_002","Colletidae","Colletes fulvipes",1,1,0,21,12,0.0476190476190476,0.0833333333333333,-0.755704334827634
"M_002","Colletidae","Colletes sp",1,1,0,21,12,0.0476190476190476,0.0833333333333333,-0.755704334827634
"M_002","Halictidae","Caenohalictus sp",8,7,0.816326530612245,21,12,0.380952380952381,0.583333333333333,2.34528931498231
"M_002","Megachilidae","Anthidium funereum",3,2,0,21,12,0.142857142857143,0.166666666666667,0.130293850832351
"M_002","Megachilidae","Anthidium sp",2,2,0.5,21,12,0.0952380952380952,0.166666666666667,-0.312705241997642
"M_002","Megachilidae","Megachile semirufa",4,4,0.666666666666667,21,12,0.19047619047619,0.333333333333333,0.573292943662343
"M_002","Megachilidae","Megachile sp1",4,4,0.666666666666667,21,12,0.19047619047619,0.333333333333333,0.573292943662343
"M_002","Megachilidae","Megachile sp2",1,1,0,21,12,0.0476190476190476,0.0833333333333333,-0.755704334827634
"M_002","Megachilidae","Megachile sp4",1,1,0,21,12,0.0476190476190476,0.0833333333333333,-0.755704334827634
"M_002","Megachilidae","Megachile sp5",3,3,0.666666666666667,21,12,0.142857142857143,0.25,0.130293850832351
"M_003","Apidae","Bombus dahlbomii",3,3,0.666666666666667,8,6,0.375,0.5,-0.198679853559757
"M_003","Megachilidae","Anthidium sp",7,5,0.775510204081633,8,6,0.875,0.833333333333333,1.3907589749183
"M_003","Megachilidae","Megachile semirufa",1,1,0,8,6,0.125,0.166666666666667,-0.993399267798783
"M_003","Megachilidae","Megachile sp5",3,3,0.666666666666667,8,6,0.375,0.5,-0.198679853559757
"M_004","Andrenidae","Andrena melanochroa",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Andrenidae","Andrena miranda",2,2,0.5,10,9,0.2,0.222222222222222,-0.0551018850874134
"M_004","Andrenidae","Andrena nivalis",2,2,0.5,10,9,0.2,0.222222222222222,-0.0551018850874134
"M_004","Andrenidae","Andrena rufosignata",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Andrenidae","Andrena sigmundi",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Andrenidae","Andrena thaspii",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Andrenidae","Andrena w scripta",2,2,0.5,10,9,0.2,0.222222222222222,-0.0551018850874134
"M_004","Andrenidae","Andrena wheeleri",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Andrenidae","Andrena wilkella",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Apidae","Bombus perplexus",2,2,0.5,10,9,0.2,0.222222222222222,-0.0551018850874134
"M_004","Apidae","Bombus ternarius",2,2,0.5,10,9,0.2,0.222222222222222,-0.0551018850874134
"M_004","Apidae","Bombus terricola",4,4,0.75,10,9,0.4,0.444444444444444,1.01020122660258
"M_004","Apidae","Bombus vagans",8,7,0.84375,10,9,0.8,0.777777777777778,3.14080744998256
"M_004","Apidae","Nomada cuneata",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Apidae","Nomada sayi",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Colletidae","Hylaeus basalis",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Colletidae","Hylaeus ellipticus",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Colletidae","Hylaeus stevensi",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Halictidae","Dialictus cressoni",4,4,0.75,10,9,0.4,0.444444444444444,1.01020122660258
"M_004","Halictidae","Dialictus imitatus",2,2,0.5,10,9,0.2,0.222222222222222,-0.0551018850874134
"M_004","Halictidae","Dialictus sp1 M PL 004",8,8,0.875,10,9,0.8,0.888888888888889,3.14080744998256
"M_004","Halictidae","Evylaeus divergens",2,2,0.5,10,9,0.2,0.222222222222222,-0.0551018850874134
"M_004","Halictidae","Evylaeus quebecensis",4,4,0.75,10,9,0.4,0.444444444444444,1.01020122660258
"M_004","Halictidae","Halictus rubicundus",2,2,0.5,10,9,0.2,0.222222222222222,-0.0551018850874134
"M_004","Halictidae","Sphecodes sp1 M PL 004",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Megachilidae","Hoplitis producta",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Megachilidae","Osmia lignaria",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_004","Megachilidae","Osmia proxima",2,2,0.5,10,9,0.2,0.222222222222222,-0.0551018850874134
"M_004","Megachilidae","Osmia pumila",1,1,0,10,9,0.1,0.111111111111111,-0.58775344093241
"M_005","Andrenidae","Andrena apacheorum",2,2,0,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Andrenidae","Andrena braccata",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Andrenidae","Andrena canadensis",2,1,0,84,28,0.0238095238095238,0.0357142857142857,-0.523271819464998
"M_005","Andrenidae","Andrena crataegi",9,4,0.518518518518519,84,28,0.107142857142857,0.142857142857143,0.464813659797247
"M_005","Andrenidae","Andrena edwiniae",2,2,0.5,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Andrenidae","Andrena gardineri",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Andrenidae","Andrena imitatrix",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Andrenidae","Andrena lewisi",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Andrenidae","Andrena madronitens",14,8,0.733727810650888,84,28,0.166666666666667,0.285714285714286,1.17058900212742
"M_005","Andrenidae","Andrena prunorum",4,2,0,84,28,0.0476190476190476,0.0714285714285714,-0.240961682532928
"M_005","Andrenidae","Andrena sp1 M PL 005",3,1,0,84,28,0.0357142857142857,0.0357142857142857,-0.382116750998963
"M_005","Andrenidae","Andrena vicina",10,5,0.5625,84,28,0.119047619047619,0.178571428571429,0.605968728263282
"M_005","Andrenidae","Andrena washingtoni",2,2,0,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Andrenidae","Panurginus cressoniellus",5,3,0.444444444444444,84,28,0.0595238095238095,0.107142857142857,-0.0998066140668934
"M_005","Andrenidae","Panurginus sp1 M PL 005",5,4,0.666666666666667,84,28,0.0595238095238095,0.142857142857143,-0.0998066140668934
"M_005","Apidae","Anthophora bomboides",1,1,1,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Apidae","Anthophora neomexicana",1,1,1,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Apidae","Anthophora occidentalis",1,1,1,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Apidae","Anthophora simillima",11,6,0.775510204081633,84,28,0.130952380952381,0.214285714285714,0.747123796729317
"M_005","Apidae","Apis mellifera",22,12,0.858131487889273,84,28,0.261904761904762,0.428571428571429,2.2998295498557
"M_005","Apidae","Bombus americanorum",3,3,0.5,84,28,0.0357142857142857,0.107142857142857,-0.382116750998963
"M_005","Apidae","Bombus appositus",15,7,0.8125,84,28,0.178571428571429,0.25,1.31174407059346
"M_005","Apidae","Bombus bifarius",21,12,0.888888888888889,84,28,0.25,0.428571428571429,2.15867448138967
"M_005","Apidae","Bombus centralis",5,3,0.5,84,28,0.0595238095238095,0.107142857142857,-0.0998066140668934
"M_005","Apidae","Bombus dorsalis",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Apidae","Bombus edwardsi",37,16,0.864197530864198,84,28,0.44047619047619,0.571428571428571,4.41715557684623
"M_005","Apidae","Bombus fervidus",6,4,0.666666666666667,84,28,0.0714285714285714,0.142857142857143,0.0413484543991416
"M_005","Apidae","Bombus flavifrons",16,9,0.828402366863905,84,28,0.19047619047619,0.321428571428571,1.45289913905949
"M_005","Apidae","Bombus fulvida",2,2,0.5,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Apidae","Bombus hunti",30,13,0.884297520661157,84,28,0.357142857142857,0.464285714285714,3.42907009758398
"M_005","Apidae","Bombus juxtus",27,14,0.888888888888889,84,28,0.321428571428571,0.5,3.00560489218588
"M_005","Apidae","Bombus kirbyellus",8,4,0.56,84,28,0.0952380952380952,0.142857142857143,0.323658591331212
"M_005","Apidae","Bombus morrisoni",12,6,0.75,84,28,0.142857142857143,0.214285714285714,0.888278865195351
"M_005","Apidae","Bombus nevadensis",5,5,0.75,84,28,0.0595238095238095,0.178571428571429,-0.0998066140668934
"M_005","Apidae","Bombus occidentalis",32,15,0.86094674556213,84,28,0.380952380952381,0.535714285714286,3.71138023451605
"M_005","Apidae","Bombus pennsylvanicus",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Apidae","Ceratina sp1 M PL 005",3,3,0.5,84,28,0.0357142857142857,0.107142857142857,-0.382116750998963
"M_005","Apidae","Epeolus helianthi",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Apidae","Melissodes aurigenia",1,1,1,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Apidae","Melissodes fremonti",2,2,0,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Apidae","Melissodes sp1 M PL 005",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Apidae","Nomada sp1 M PL 005",2,1,0,84,28,0.0238095238095238,0.0357142857142857,-0.523271819464998
"M_005","Apidae","Triepeolus helianthi grandior",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Colletidae","Colletes americanus",2,2,0.5,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Colletidae","Colletes kincaidi",4,3,0.5,84,28,0.0476190476190476,0.107142857142857,-0.240961682532928
"M_005","Colletidae","Colletes oromontis",10,6,0.76,84,28,0.119047619047619,0.214285714285714,0.605968728263282
"M_005","Colletidae","Colletes sieverti",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Colletidae","Colletes sp1 M PL 005",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Colletidae","Prosopis basalis",7,4,0.64,84,28,0.0833333333333333,0.142857142857143,0.182503522865177
"M_005","Colletidae","Prosopis coloradensis",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Colletidae","Prosopis cressoni",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Colletidae","Prosopis elliptica",13,6,0.775510204081633,84,28,0.154761904761905,0.214285714285714,1.02943393366139
"M_005","Colletidae","Prosopis episcopalis",3,3,0.5,84,28,0.0357142857142857,0.107142857142857,-0.382116750998963
"M_005","Colletidae","Prosopis sp1 M PL 005",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Colletidae","Prosopis tridentula",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Colletidae","Prosopis varifrons",11,4,0.53125,84,28,0.130952380952381,0.142857142857143,0.747123796729317
"M_005","Colletidae","Prosopis wootoni",4,3,0.444444444444444,84,28,0.0476190476190476,0.107142857142857,-0.240961682532928
"M_005","Halictidae","Agapostemon sp1 M PL 005",2,2,0.5,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Halictidae","Agapostemon splendens",4,4,0.666666666666667,84,28,0.0476190476190476,0.142857142857143,-0.240961682532928
"M_005","Halictidae","Halictus chloralictus",10,7,0.816326530612245,84,28,0.119047619047619,0.25,0.605968728263282
"M_005","Halictidae","Halictus fendleri",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Halictidae","Halictus lerouxi",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Halictidae","Halictus manitonellus",2,2,0.5,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Halictidae","Halictus medionitens",5,2,0.32,84,28,0.0595238095238095,0.0714285714285714,-0.0998066140668934
"M_005","Halictidae","Halictus pulzenus",17,8,0.781065088757396,84,28,0.202380952380952,0.285714285714286,1.59405420752553
"M_005","Halictidae","Halictus sp1 M PL 005",10,6,0.73469387755102,84,28,0.119047619047619,0.214285714285714,0.605968728263282
"M_005","Halictidae","Halictus sp2 M PL 005",8,5,0.666666666666667,84,28,0.0952380952380952,0.178571428571429,0.323658591331212
"M_005","Halictidae","Halictus sp3 M PL 005",11,6,0.6,84,28,0.130952380952381,0.214285714285714,0.747123796729317
"M_005","Halictidae","Sphecodes sophiae",7,4,0.56,84,28,0.0833333333333333,0.142857142857143,0.182503522865177
"M_005","Megachilidae","Anthidium tenuiflorae",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Megachilidae","Coelioxys moesta",2,2,0,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Megachilidae","Heriades gracilior",3,2,0,84,28,0.0357142857142857,0.0714285714285714,-0.382116750998963
"M_005","Megachilidae","Megachile gemula albula",1,1,1,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Megachilidae","Megachile pugnata",5,3,0.5,84,28,0.0595238095238095,0.107142857142857,-0.0998066140668934
"M_005","Megachilidae","Megachile relativa",4,3,0.444444444444444,84,28,0.0476190476190476,0.107142857142857,-0.240961682532928
"M_005","Megachilidae","Megachile sp1 M PL 005",2,2,0,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Megachilidae","Megachile texana",2,2,0,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Megachilidae","Megachile vidua",1,1,1,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Megachilidae","Megachile wootoni",12,6,0.716049382716049,84,28,0.142857142857143,0.214285714285714,0.888278865195351
"M_005","Megachilidae","Megachile wootoni calogaster",5,2,0,84,28,0.0595238095238095,0.0714285714285714,-0.0998066140668934
"M_005","Megachilidae","Osmia abnormis",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Megachilidae","Osmia albolateralis",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Megachilidae","Osmia bella",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Megachilidae","Osmia brevis",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Megachilidae","Osmia bruneri",7,4,0.625,84,28,0.0833333333333333,0.142857142857143,0.182503522865177
"M_005","Megachilidae","Osmia coloradella",2,2,0,84,28,0.0238095238095238,0.0714285714285714,-0.523271819464998
"M_005","Megachilidae","Osmia densa",9,6,0.775510204081633,84,28,0.107142857142857,0.214285714285714,0.464813659797247
"M_005","Megachilidae","Osmia fulgida",4,2,0.375,84,28,0.0476190476190476,0.0714285714285714,-0.240961682532928
"M_005","Megachilidae","Osmia hypoleuca",3,2,0,84,28,0.0357142857142857,0.0714285714285714,-0.382116750998963
"M_005","Megachilidae","Osmia megacephala",1,1,1,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Megachilidae","Osmia melanotricha",6,4,0.666666666666667,84,28,0.0714285714285714,0.142857142857143,0.0413484543991416
"M_005","Megachilidae","Osmia nigrifrons",2,1,0,84,28,0.0238095238095238,0.0357142857142857,-0.523271819464998
"M_005","Megachilidae","Osmia pentstemonis",5,3,0.444444444444444,84,28,0.0595238095238095,0.107142857142857,-0.0998066140668934
"M_005","Megachilidae","Osmia phaceliae",5,4,0.666666666666667,84,28,0.0595238095238095,0.142857142857143,-0.0998066140668934
"M_005","Megachilidae","Osmia propinqua",5,3,0.56,84,28,0.0595238095238095,0.107142857142857,-0.0998066140668934
"M_005","Megachilidae","Osmia pusilla",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Megachilidae","Osmia rohweri",1,1,0,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_005","Megachilidae","Osmia sp1 M PL 005",3,3,0.666666666666667,84,28,0.0357142857142857,0.107142857142857,-0.382116750998963
"M_005","Megachilidae","Osmia wardiana",1,1,1,84,28,0.0119047619047619,0.0357142857142857,-0.664426887931033
"M_006","Andrenidae","Andrena haemorrhoa",3,2,0.444444444444444,11,5,0.272727272727273,0.4,-0.0342103946971034
"M_006","Andrenidae","Andrena wilkella",5,2,0.32,11,5,0.454545454545455,0.4,0.649997499244964
"M_006","Apidae","Bombus hortorum",5,2,0.32,11,5,0.454545454545455,0.4,0.649997499244964
"M_006","Apidae","Bombus lapidarius",1,1,0,11,5,0.0909090909090909,0.2,-0.718418288639171
"M_006","Apidae","Bombus pascuorum",10,4,0.493827160493827,11,5,0.909090909090909,0.8,2.36051723410013
"M_006","Apidae","Bombus pratorum",3,2,0.444444444444444,11,5,0.272727272727273,0.4,-0.0342103946971034
"M_006","Halictidae","Lasioglossum calceatum",1,1,0,11,5,0.0909090909090909,0.2,-0.718418288639171
"M_006","Halictidae","Lasioglossum leucozonium",1,1,0,11,5,0.0909090909090909,0.2,-0.718418288639171
"M_006","Halictidae","Lasioglossum villosulum",1,1,0,11,5,0.0909090909090909,0.2,-0.718418288639171
"M_006","Megachilidae","Megachile willughbiella",1,1,0,11,5,0.0909090909090909,0.2,-0.718418288639171
"M_007","Andrenidae","Andrena chrysosceles",1,1,0,13,6,0.0769230769230769,0.166666666666667,-0.566666666666667
"M_007","Apidae","Anthophora plumipes",1,1,0,13,6,0.0769230769230769,0.166666666666667,-0.566666666666667
"M_007","Apidae","Apis mellifera",1,1,0,13,6,0.0769230769230769,0.166666666666667,-0.566666666666667
"M_007","Apidae","Bombus hortorum",1,1,0,13,6,0.0769230769230769,0.166666666666667,-0.566666666666667
"M_007","Apidae","Bombus lapidarius",10,5,0.68,13,6,0.769230769230769,0.833333333333333,2.13333333333333
"M_007","Apidae","Bombus pascuorum",7,4,0.693877551020408,13,6,0.538461538461538,0.666666666666667,1.23333333333333
"M_007","Apidae","Bombus pratorum",3,1,0,13,6,0.230769230769231,0.166666666666667,0.0333333333333333
"M_007","Halictidae","Lasioglossum calceatum",1,1,0,13,6,0.0769230769230769,0.166666666666667,-0.566666666666667
"M_007","Halictidae","Lasioglossum villosulum",1,1,0,13,6,0.0769230769230769,0.166666666666667,-0.566666666666667
"M_008","Apidae","Anthophora alluaudi",6,5,0.72,10,8,0.6,0.625,1.25765629104507
"M_008","Apidae","Apis mellifera",6,6,0.8,10,8,0.6,0.75,1.25765629104507
"M_008","Apidae","Eucera gracilipes",4,4,0.666666666666667,10,8,0.4,0.5,0.228664780190012
"M_008","Apidae","Melecta curvispina",3,3,0.666666666666667,10,8,0.3,0.375,-0.285830975237515
"M_008","Colletidae","Colletes dimidiatus",2,2,0,10,8,0.2,0.25,-0.800326730665041
"M_008","Halictidae","Lasioglossum chalcodes",1,1,0,10,8,0.1,0.125,-1.31482248609257
"M_008","Halictidae","Lasioglossum viride",4,4,0.75,10,8,0.4,0.5,0.228664780190012
"M_008","Megachilidae","Anthidium manicatum",1,1,0,10,8,0.1,0.125,-1.31482248609257
"M_008","Megachilidae","Megachile canariensis",5,5,0.75,10,8,0.5,0.625,0.743160535617538
"M_009","Apidae","Bombus alpinus",1,1,0,1,1,1,1,NA
"M_009","Apidae","Bombus hyperboreus",1,1,0,1,1,1,1,NA
"M_010","Apidae","Bombus sp1 M PL 010",4,3,0.625,4,3,1,1,NA
"M_012","Andrenidae","Andrena sp1 M PL 012",1,1,0,14,10,0.0714285714285714,0.1,-0.872009295040585
"M_012","Apidae","Anthophora alluaudi",8,7,0.84375,14,10,0.571428571428571,0.7,2.01938994640978
"M_012","Apidae","Apis mellifera",6,5,0.777777777777778,14,10,0.428571428571429,0.5,1.19327587742396
"M_012","Apidae","Thyreus histrionicus",3,2,0.444444444444444,14,10,0.214285714285714,0.2,-0.0458952260547676
"M_012","Halictidae","Halictus sp1 M PL 012",2,2,0.5,14,10,0.142857142857143,0.2,-0.458952260547676
"M_012","Halictidae","Lasioglossum chalcodes",3,2,0.444444444444444,14,10,0.214285714285714,0.2,-0.0458952260547676
"M_012","Halictidae","Lasioglossum loetum",3,3,0.666666666666667,14,10,0.214285714285714,0.3,-0.0458952260547676
"M_012","Halictidae","Sphecodes marginatus",1,1,1,14,10,0.0714285714285714,0.1,-0.872009295040585
"M_012","Halictidae","Sphecodes ruficrus",1,1,1,14,10,0.0714285714285714,0.1,-0.872009295040585
"M_013","Apidae","Apis mellifera",3,1,0,3,1,1,1,NA
"M_014","Apidae","Apis mellifera",3,3,0.666666666666667,10,8,0.3,0.375,-0.352672807929299
"M_014","Apidae","Bombus hyperboreus",1,1,0,10,8,0.1,0.125,-0.775880177444458
"M_014","Apidae","Bombus polaris",10,8,0.86,10,8,1,1,1.12855298537376
"M_015","Andrenidae","Andrena alfkenella",2,2,0.5,127,39,0.015748031496063,0.0512820512820513,-0.391635722964549
"M_015","Andrenidae","Andrena athenensis",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena bicolor",3,2,0.444444444444444,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Andrenidae","Andrena bicolorata",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena caneae",6,4,0.666666666666667,127,39,0.047244094488189,0.102564102564103,0.0224574330651
"M_015","Andrenidae","Andrena cinereophila",1,1,0,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena combaella",1,1,1,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
"M_015","Andrenidae","Andrena concinna",3,2,0,127,39,0.0236220472440945,0.0512820512820513,-0.288112433957137
"M_015","Andrenidae","Andrena crassana",4,2,0.375,127,39,0.031496062992126,0.0512820512820513,-0.184589144949725
"M_015","Andrenidae","Andrena distinguenda",4,4,0.75,127,39,0.031496062992126,0.102564102564103,-0.184589144949725
"M_015","Andrenidae","Andrena flavipes",16,10,0.857142857142857,127,39,0.125984251968504,0.256410256410256,1.05769032313922
"M_015","Andrenidae","Andrena fulvitarsis",1,1,1,127,39,0.0078740157480315,0.0256410256410256,-0.495159011971961
