"sp.armonizado","ID","Grado","Grado_max","Grado_relativo","Z_Grado"
"Bombus hypocrita hypocrita","M_021",14,25,0.56,1.73386074629248
"Bombus hypocrita hypocrita","M_057",18,37,0.486486486486487,1.7055997236562
"Bombus hypocrita hypocrita","M_054",7,24,0.291666666666667,0.640621600823318
"Bombus ignitus","M_053",10,15,0.666666666666667,1.95617012965835
"Bombus ignitus","M_054",9,24,0.375,1.04271388219115
"Bombus ignitus","M_057",1,37,0.027027027027027,-0.526844277609662
"Bombus ignitus","M_021",1,25,0.04,-0.570567593827875
"Bombus impatiens","M_073",11,21,0.523809523809524,1.52327697835444
"Bombus impatiens","M_062",12,121,0.0991735537190083,-0.201654627909108
"Bombus jonellus","M_047",6,8,0.75,1.64415172062984
"Bombus juxtus","M_005",27,37,0.72972972972973,3.13243538169412
"Bombus kirbyellus","M_005",8,37,0.216216216216216,0.368093892971952
"Bombus lapidarius","M_018",8,15,0.533333333333333,0.828706358024792
"Bombus lapidarius","M_017",4,5,0.8,0.5
"Bombus lapidarius","M_043",4,10,0.4,0.203289278153682
"Bombus lapidarius","M_007",10,10,1,2.25906497874181
"Bombus lapidarius","M_047",4,8,0.5,0.689482979618966
"Bombus lapidarius","M_046",6,9,0.666666666666667,-1.15470053837925
"Bombus lapidarius","M_037",4,4,1,1.05500875743326
"Bombus lapidarius","M_006",1,10,0.1,-0.772807633514369
"Bombus lucorum","M_047",8,8,1,2.59882046164072
"Bombus lucorum","M_049",9,11,0.818181818181818,1.3137524832553
"Bombus lucorum","M_016",2,9,0.222222222222222,-0.273899345835237
"Bombus lucorum","M_018",2,15,0.133333333333333,-0.538659132716115
"Bombus lucorum","M_037",1,4,0.25,-0.923132662754102
"Bombus lucorum","M_043",1,10,0.1,-0.813157112614726
"Bombus morio","M_076",1,12,0.0833333333333333,-0.765707427099428
"Bombus morio","M_077",3,7,0.428571428571429,-0.08032193289025
"Bombus morrisoni","M_005",12,37,0.324324324324324,0.950060522176618
"Bombus muscorum","M_017",2,5,0.4,-0.833333333333333
"Bombus muscorum","M_047",1,8,0.125,-0.742520131897348
"Bombus nevadensis","M_005",5,37,0.135135135135135,-0.0683810789315483
"Bombus occidentalis","M_005",32,37,0.864864864864865,3.85989366819995
"Bombus pascuorum","M_007",7,10,0.7,1.30453048068189
"Bombus pascuorum","M_017",5,5,1,1.16666666666667
"Bombus pascuorum","M_049",11,11,1,1.88046924073797
"Bombus pascuorum","M_047",8,8,1,2.59882046164072
"Bombus pascuorum","M_043",10,10,1,2.2361820596905
"Bombus pascuorum","M_046",9,9,1,0.577350269189626
"Bombus pascuorum","M_018",15,15,1,2.42396609722252
"Bombus pascuorum","M_037",4,4,1,1.05500875743326
"Bombus pascuorum","M_006",10,10,1,1.91955444453569
"Bombus pascuorum","M_038",2,2,1,NA
"Bombus pennsylvanicus","M_062",6,121,0.0495867768595041,-0.477042005229917
"Bombus pennsylvanicus","M_005",1,37,0.027027027027027,-0.650347708136215
"Bombus pennsylvanicus","M_025",2,7,0.285714285714286,-0.578753304602305
"Bombus perplexus","M_004",2,8,0.25,-0.0359250567407299
"Bombus perplexus","M_073",2,21,0.0952380952380952,-0.382110157282132
"Bombus polaris","M_014",10,10,1,0.707106781186548
"Bombus polaris","M_024",2,2,1,NA
"Bombus pratorum","M_049",7,11,0.636363636363636,0.747035725772619
"Bombus pratorum","M_018",3,15,0.2,-0.310764884259297
"Bombus pratorum","M_007",3,10,0.3,0.0318178166019973
"Bombus pratorum","M_047",3,8,0.375,0.212148609113528
"Bombus pratorum","M_006",3,10,0.3,-0.174504949503245
"Bombus pratorum","M_043",3,10,0.3,-0.135526185435788
"Bombus pullatus","M_031",7,13,0.538461538461538,0.592534184162226
"Bombus ridingsii","M_062",3,121,0.0247933884297521,-0.614735693890321
"Bombus ruderatus","M_051",3,10,0.3,0.278308154308772
"Bombus ruderatus","M_028",1,10,0.1,-0.858716978732758
"Bombus ruderatus","M_11.1",3,6,0.5,-0.707106781186548
"Bombus ruderatus","M_018",1,15,0.0666666666666667,-0.766553381172933
"Bombus ruderatus","M_043",1,10,0.1,-0.813157112614726
"Bombus rupestris","M_018",1,15,0.0666666666666667,-0.766553381172933
"Bombus rupestris","M_047",2,8,0.25,-0.26518576139191
"Bombus rupestris","M_043",1,10,0.1,-0.813157112614726
"Bombus soroeensis","M_018",2,15,0.133333333333333,-0.538659132716115
"Bombus soroeensis","M_043",2,10,0.2,-0.474341649025257
"Bombus sp1 M PL 010","M_010",4,4,1,NA
"Bombus sp1 M PL 020","M_020",7,7,1,NA
"Bombus sp1 M PL 036","M_036",3,3,1,NA
"Bombus sp1 M PL 047","M_047",7,8,0.875,2.12148609113528
"Bombus sp1 M PL 057","M_057",1,37,0.027027027027027,-0.526844277609662
"Bombus sp2 M PL 047","M_047",6,8,0.75,1.64415172062984
"Bombus ternarius","M_004",2,8,0.25,-0.0359250567407299
"Bombus terrestris","M_006",10,10,1,1.91955444453569
"Bombus terrestris","M_017",2,5,0.4,-0.833333333333333
"Bombus terrestris","M_015",13,38,0.342105263157895,1.34049757568561
"Bombus terrestris","M_029",1,11,0.0909090909090909,-0.700668649142545
"Bombus terrestris","M_018",5,15,0.333333333333333,0.145023612654339
"Bombus terrestris","M_046",9,9,1,0.577350269189626
"Bombus terrestris","M_007",3,10,0.3,0.0318178166019973
"Bombus terrestris","M_049",7,11,0.636363636363636,0.747035725772619
"Bombus terrestris","M_043",3,10,0.3,-0.135526185435788
"Bombus terrestris","M_028",4,10,0.4,0.272276115207948
"Bombus terrestris","M_058",8,22,0.363636363636364,0.467472300182267
"Bombus terrestris","M_047",1,8,0.125,-0.742520131897348
"Bombus terrestris","M_037",2,4,0.5,-0.263752189358315
"Bombus terricola","M_004",4,8,0.5,1.04182664548116
"Bombus terricola","M_033",5,11,0.454545454545455,-0.409242958094345
"Bombus vagans","M_004",8,8,1,3.19733004992495
"Bombus volucelloides","M_031",9,13,0.692307692307692,1.13427972396769
"Cadeguala albopilosa","M_034",9,21,0.428571428571429,0.505181181326424
"Cadeguala occidentalis","M_001",4,16,0.25,0.044511255558849
"Cadeguala occipitalis","M_034",3,21,0.142857142857143,-0.4725888470473
"Caenohalictus movilicornis","M_034",5,21,0.238095238095238,-0.146665504256059
"Caenohalictus sp","M_001",11,16,0.6875,1.73593896679511
"Caenohalictus sp","M_002",8,8,1,2.34528931498231
"Caenohalictus sp1 M PL 023","M_023",1,4,0.25,-0.921954445729289
"Caenohalictus sp1 M PL 051","M_051",1,10,0.1,-0.620841267304183
"Caenohalictus sp2","M_001",1,16,0.0625,-0.680386334970978
"Caenohalictus sp2 M PL 023","M_023",1,4,0.25,-0.921954445729289
"Caenohalictus sp2 M PL 051","M_051",1,10,0.1,-0.620841267304183
"Caenohalictus sp3","M_001",1,16,0.0625,-0.680386334970978
"Calliopsis andreniformis","M_062",13,121,0.107438016528926,-0.155756731688973
"Calliopsis coloradensis","M_062",10,121,0.0826446280991736,-0.293450420349378
"Callonychium mandibulare","M_023",3,4,0.75,0.921954445729289
"Caupolicana dimidiata","M_001",1,16,0.0625,-0.680386334970978
"Cemolobus ipomoeae","M_062",4,121,0.0330578512396694,-0.568837797670186
"Cemolobus oligolege","M_062",11,121,0.0909090909090909,-0.247552524129243
"Centris aenea","M_059",13,13,1,1.54673665788727
"Centris cana","M_002",1,8,0.125,-0.755704334827634
"Centris caxiensis","M_059",10,13,0.769230769230769,0.921090369303655
"Centris cineraria","M_002",3,8,0.375,0.130293850832351
"Centris cineraria","M_001",15,16,0.9375,2.70246908750155
"Centris dirrhoda","M_035",2,4,0.5,-0.447213595499958
"Centris flavifrons","M_059",7,13,0.538461538461538,0.29544408072004
"Centris fuscata","M_059",13,13,1,1.54673665788727
"Centris muralis","M_023",1,4,0.25,-0.921954445729289
"Centris nigerrima","M_002",2,8,0.25,-0.312705241997642
"Centris nigerrima","M_001",4,16,0.25,0.044511255558849
"Centris obsoleta","M_059",1,13,0.0769230769230769,-0.955848496447189
"Centris sp","M_001",1,16,0.0625,-0.680386334970978
"Centris sp1 M PL 023","M_023",2,4,0.5,0
"Centris sp1 M PL 035","M_035",2,4,0.5,-0.447213595499958
"Centris sp1 M PL 040","M_040",3,6,0.5,-0.486864495560147
"Centris sp1 M PL 059","M_059",1,13,0.0769230769230769,-0.955848496447189
"Centris sp2 M PL 040","M_040",3,6,0.5,-0.486864495560147
"Centris sp2 M PL 059","M_059",1,13,0.0769230769230769,-0.955848496447189
"Centris tarsata","M_059",10,13,0.769230769230769,0.921090369303655
"Centris trigonoides","M_059",4,13,0.307692307692308,-0.330202207863574
"Ceratina acuta","M_015",12,38,0.315789473684211,1.17398046519244
"Ceratina bispinosa","M_015",8,38,0.210526315789474,0.507912023219755
"Ceratina calcarata","M_073",21,21,1,3.64037379572842
"Ceratina calcarata","M_025",3,7,0.428571428571429,-0.103878798261952
"Ceratina cucurbitina","M_015",1,38,0.0263157894736842,-0.65770775023244
"Ceratina cucurbitina","M_016",7,9,0.777777777777778,1.99432961186282
"Ceratina cucurbitina","M_058",2,22,0.0909090909090909,-0.701208450273401
"Ceratina cyanea","M_016",4,9,0.444444444444444,0.633392237243986
"Ceratina cyanea","M_015",1,38,0.0263157894736842,-0.65770775023244
"Ceratina dallatorreana","M_015",2,38,0.0526315789473684,-0.491190639739269
"Ceratina dentiventris","M_015",8,38,0.210526315789474,0.507912023219755
"Ceratina dupla","M_062",85,121,0.702479338842975,3.14889179616073
"Ceratina esakii","M_057",9,37,0.243243243243243,0.523717605338981
"Ceratina esakii","M_055",1,12,0.0833333333333333,-0.725052335305738
"Ceratina esakii","M_054",1,24,0.0416666666666667,-0.565655243280164
"Ceratina esakii","M_021",1,25,0.04,-0.570567593827875
"Ceratina flavipes","M_054",11,24,0.458333333333333,1.44480616355897
"Ceratina flavipes","M_053",7,15,0.466666666666667,1.08332206547535
"Ceratina flavipes","M_057",2,37,0.0540540540540541,-0.395524042241081
"Ceratina flavipes","M_021",1,25,0.04,-0.570567593827875
"Ceratina flavipes","M_055",2,12,0.166666666666667,-0.385914952662731
"Ceratina iwatai","M_057",2,37,0.0540540540540541,-0.395524042241081
"Ceratina iwatai","M_054",1,24,0.0416666666666667,-0.565655243280164
"Ceratina iwatai","M_053",1,15,0.0666666666666667,-0.662374062890642
"Ceratina japonica","M_057",34,37,0.918918918918919,3.80672348955349
"Ceratina japonica","M_053",15,15,1,3.41091690329667
"Ceratina japonica","M_054",2,24,0.0833333333333333,-0.36460910259625
"Ceratina japonica","M_055",4,12,0.333333333333333,0.292359812623282
"Ceratina japonica","M_021",8,25,0.32,0.670278435467698
"Ceratina loewi","M_015",13,38,0.342105263157895,1.34049757568561
"Ceratina megastigmata","M_057",22,37,0.594594594594595,2.23088066513053
"Ceratina megastigmata","M_021",23,25,0.92,3.32923421252964
"Ceratina megastigmata","M_053",7,15,0.466666666666667,1.08332206547535
"Ceratina metallica","M_032",1,4,0.25,-0.67083697370629
"Ceratina mocsaryi","M_016",3,9,0.333333333333333,0.179746445704375
"Ceratina montana","M_072",12,66,0.181818181818182,0.285109332230129
"Ceratina nigra","M_015",2,38,0.0526315789473684,-0.491190639739269
"Ceratina nigrolabiata","M_015",9,38,0.236842105263158,0.674429133712926
"Ceratina okinawana","M_044",1,21,0.0476190476190476,-0.66217442958547
"Ceratina parvula","M_015",1,38,0.0263157894736842,-0.65770775023244
"Ceratina rupestris","M_072",2,66,0.0303030303030303,-0.525977561183168
"Ceratina satoi","M_044",2,21,0.0952380952380952,-0.475207531820161
"Ceratina sp1 M PL 005","M_005",3,37,0.0810810810810811,-0.359364393533881
"Ceratina sp1 M PL 030","M_030",1,3,0.333333333333333,-0.584897651865602
"Ceratina sp1 M PL 031","M_031",4,13,0.307692307692308,-0.22008412554597
"Ceratina sp1 M PL 057","M_057",1,37,0.027027027027027,-0.526844277609662
"Ceratina sp1M PL 073","M_073",5,21,0.238095238095238,0.25301888793006
"Ceratina strenua","M_073",4,21,0.19047619047619,0.0413092061926629
"Ceratina tabescens","M_061",5,29,0.172413793103448,-0.855527738208045
"Chalepogenus caeruleus","M_051",1,10,0.1,-0.620841267304183
"Chalepogenus caeruleus","M_023",1,4,0.25,-0.921954445729289
"Chalepogenus goeldianus","M_072",2,66,0.0303030303030303,-0.525977561183168
"Chalicodoma disjunctiformis","M_054",2,24,0.0833333333333333,-0.36460910259625
"Chalicodoma disjunctiformis","M_044",1,21,0.0476190476190476,-0.66217442958547
"Chalicodoma sculpturalis","M_054",1,24,0.0416666666666667,-0.565655243280164
"Chalicodoma sculpturalis","M_021",1,25,0.04,-0.570567593827875
"Chalicodoma sp1 M PL 054","M_054",2,24,0.0833333333333333,-0.36460910259625
"Chelostoma campanularum","M_015",2,38,0.0526315789473684,-0.491190639739269
"Chelostoma emarginatum","M_015",5,38,0.131578947368421,0.00836069174024294
"Chelostoma hellenicum","M_015",1,38,0.0263157894736842,-0.65770775023244
"Chelostoma transversum","M_015",6,38,0.157894736842105,0.174877802233414
"Chilicola sp","M_002",1,8,0.125,-0.755704334827634
"Chilicola sp","M_001",2,16,0.125,-0.438753804794369
"Chilicola sp1 M PL 051","M_051",1,10,0.1,-0.620841267304183
"Chilicola sp1 M PL 072","M_072",12,66,0.181818181818182,0.285109332230129
"Chilicola sp2 M PL 051","M_051",1,10,0.1,-0.620841267304183
"Chilicola sp3 M PL 051","M_051",1,10,0.1,-0.620841267304183
"Chloralictus albipennis","M_062",63,121,0.520661157024793,2.13913807931776
"Chloralictus cressonii","M_062",8,121,0.0661157024793388,-0.385246212789647
"Chloralictus foveolatus","M_062",6,121,0.0495867768595041,-0.477042005229917
"Chloralictus illinoensis","M_062",28,121,0.231404958677686,0.532711711613048
"Chloralictus obscurus","M_062",5,121,0.0413223140495868,-0.522939901450051
"Chloralictus smilacinae","M_062",6,121,0.0495867768595041,-0.477042005229917
"Coelioxys 8 dentata","M_062",23,121,0.190082644628099,0.303222230512374
"Coelioxys alternata","M_062",65,121,0.537190082644628,2.23093387175803
"Coelioxys aurolimbatus","M_015",3,38,0.0789473684210526,-0.324673529246099
"Coelioxys breris","M_021",1,25,0.04,-0.570567593827875
"Coelioxys fenestrata","M_054",1,24,0.0416666666666667,-0.565655243280164
"Coelioxys germana","M_062",12,121,0.0991735537190083,-0.201654627909108
"Coelioxys mandibularis","M_015",1,38,0.0263157894736842,-0.65770775023244
"Coelioxys modesta","M_062",13,121,0.107438016528926,-0.155756731688973
"Coelioxys moesta","M_005",2,37,0.0540540540540541,-0.504856050835048
"Coelioxys rufitarsis","M_062",8,121,0.0661157024793388,-0.385246212789647
"Coelioxys rufocaudata","M_015",3,38,0.0789473684210526,-0.324673529246099
"Coelioxys sayi","M_062",20,121,0.165289256198347,0.16552854185197
"Coelioxys sayi","M_073",3,21,0.142857142857143,-0.170400475544734
"Coelioxys sp","M_001",1,16,0.0625,-0.680386334970978
"Coelioxys sp1 M PL 053","M_053",1,15,0.0666666666666667,-0.662374062890642
"Coelioxys sp1 M PL 072","M_072",3,66,0.0454545454545455,-0.444868871841839
"Coelioxys yanonis","M_054",1,24,0.0416666666666667,-0.565655243280164
"Colletes acutus","M_016",3,9,0.333333333333333,0.179746445704375
"Colletes albescens","M_062",2,121,0.0165289256198347,-0.660633590110455
"Colletes albomaculatus","M_015",2,38,0.0526315789473684,-0.491190639739269
"Colletes americanus","M_005",2,37,0.0540540540540541,-0.504856050835048
"Colletes americanus","M_062",1,121,0.00826446280991736,-0.70653148633059
"Colletes araucariae","M_001",1,16,0.0625,-0.680386334970978
"Colletes armatus","M_062",10,121,0.0826446280991736,-0.293450420349378
"Colletes babai","M_057",2,37,0.0540540540540541,-0.395524042241081
"Colletes brevicornis","M_062",1,121,0.00826446280991736,-0.70653148633059
"Colletes caspicus","M_016",4,9,0.444444444444444,0.633392237243986
"Colletes compactus","M_062",13,121,0.107438016528926,-0.155756731688973
"Colletes cunicularius","M_047",1,8,0.125,-0.742520131897348
"Colletes cyaneus","M_072",3,66,0.0454545454545455,-0.444868871841839
"Colletes dimidiatus","M_008",2,6,0.333333333333333,-0.738112322163063
"Colletes eous","M_015",1,38,0.0263157894736842,-0.65770775023244
"Colletes fodiens","M_016",1,9,0.111111111111111,-0.727545137374849
"Colletes foveolaris","M_015",1,38,0.0263157894736842,-0.65770775023244
"Colletes fulvipes","M_001",1,16,0.0625,-0.680386334970978
"Colletes fulvipes","M_002",1,8,0.125,-0.755704334827634
"Colletes inaequalis","M_033",5,11,0.454545454545455,-0.409242958094345
"Colletes inaequalis","M_062",5,121,0.0413223140495868,-0.522939901450051
"Colletes kincaidi","M_005",4,37,0.108108108108108,-0.213872736232715
"Colletes lycii","M_023",2,4,0.5,0
"Colletes nudus","M_062",48,121,0.396694214876033,1.45066963601574
"Colletes oligolege","M_062",3,121,0.0247933884297521,-0.614735693890321
"Colletes oromontis","M_005",10,37,0.27027027027027,0.659077207574285
"Colletes patellatus","M_055",1,12,0.0833333333333333,-0.725052335305738
"Colletes perforator","M_053",1,15,0.0666666666666667,-0.662374062890642
"Colletes perforator","M_044",2,21,0.0952380952380952,-0.475207531820161
"Colletes productus","M_062",14,121,0.115702479338843,-0.109858835468839
"Colletes seminitidus","M_051",4,10,0.4,0.727882865115249
"Colletes sieverti","M_005",1,37,0.027027027027027,-0.650347708136215
"Colletes similis","M_062",1,121,0.00826446280991736,-0.70653148633059
"Colletes sp","M_002",1,8,0.125,-0.755704334827634
"Colletes sp","M_001",1,16,0.0625,-0.680386334970978
"Colletes sp1 M PL 005","M_005",1,37,0.027027027027027,-0.650347708136215
"Colletes sp1 M PL 016","M_016",2,9,0.222222222222222,-0.273899345835237
"Colletes sp1 M PL 054","M_054",1,24,0.0416666666666667,-0.565655243280164
"Colletes sp1 M PL 058","M_058",6,22,0.272727272727273,0.0779120500303779
"Colletes sp1 M PL 072","M_072",2,66,0.0303030303030303,-0.525977561183168
"Colletes sp2 M PL 054","M_054",1,24,0.0416666666666667,-0.565655243280164
"Colletes sp2 M PL 072","M_072",6,66,0.0909090909090909,-0.20154280381785
"Colletes speciosus","M_062",3,121,0.0247933884297521,-0.614735693890321
"Colletes succinctus","M_016",3,9,0.333333333333333,0.179746445704375
"Colletes succinctus","M_047",1,8,0.125,-0.742520131897348
"Colletes thoracicus","M_073",1,21,0.0476190476190476,-0.593819839019529
"Colletes willistonii","M_062",22,121,0.181818181818182,0.257324334292239
"Corynura aff  atrovirens","M_034",1,21,0.0476190476190476,-0.798512189838542
"Corynura aff  lepida","M_034",1,21,0.0476190476190476,-0.798512189838542
"Corynura corynogastra","M_034",2,21,0.0952380952380952,-0.635550518442921
"Corynura patagonica","M_034",10,21,0.476190476190476,0.668142852722045
"Corynura prothysteres","M_051",3,10,0.3,0.278308154308772
"Corynura rubella","M_034",3,21,0.142857142857143,-0.4725888470473
"Corynura sp","M_001",1,16,0.0625,-0.680386334970978
