"ID","plantas","especie","interaccion","Especie.planta"
"M_079","Condalia.microphylla","Apis.mellifera",757,"Condalia microphylla"
"M_079","Condalia.microphylla","Aristosyrphus.sp",16,"Condalia microphylla"
"M_079","Condalia.microphylla","Asilidae.sp1",12,"Condalia microphylla"
"M_079","Condalia.microphylla","Asilidae.sp2",4,"Condalia microphylla"
"M_079","Condalia.microphylla","Augochloropsis.sp",55,"Condalia microphylla"
"M_079","Condalia.microphylla","Exoprosopa.sp1",115,"Condalia microphylla"
"M_079","Condalia.microphylla","Exoprosopa.sp2",172,"Condalia microphylla"
"M_079","Condalia.microphylla","Bombyliidae.sp14",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Bombyliidae.sp16",7,"Condalia microphylla"
"M_079","Condalia.microphylla","Chrysanthrax.sp2",84,"Condalia microphylla"
"M_079","Condalia.microphylla","Parasystoechus.sp",4,"Condalia microphylla"
"M_079","Condalia.microphylla","Bombyliidae.sp9",18,"Condalia microphylla"
"M_079","Condalia.microphylla","Camponotus.mus",264,"Condalia microphylla"
"M_079","Condalia.microphylla","Camponotus.punctulatus",178,"Condalia microphylla"
"M_079","Condalia.microphylla","Chaetocrania.sp",5,"Condalia microphylla"
"M_079","Condalia.microphylla","Cochliomyia.macellaria",5,"Condalia microphylla"
"M_079","Condalia.microphylla","Coccinela.sp2",14,"Condalia microphylla"
"M_079","Condalia.microphylla","Colletes.cognatus",10,"Condalia microphylla"
"M_079","Condalia.microphylla","Compsomyiops.fulvicrura",332,"Condalia microphylla"
"M_079","Condalia.microphylla","Copestilum.aricia",950,"Condalia microphylla"
"M_079","Condalia.microphylla","Copestilum.sp2",118,"Condalia microphylla"
"M_079","Condalia.microphylla","Cosmosatyrus.chilensis",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Crabronidae.sp1",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Diabrotica.sp",33,"Condalia microphylla"
"M_079","Condalia.microphylla","Dialictus.sp",57,"Condalia microphylla"
"M_079","Condalia.microphylla","Empididae.sp1",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Empididae.sp2",3,"Condalia microphylla"
"M_079","Condalia.microphylla","Chrysanthrax.sp1",345,"Condalia microphylla"
"M_079","Condalia.microphylla","Hirmoneura.sp",776,"Condalia microphylla"
"M_079","Condalia.microphylla","Hypalastroides.sp",3,"Condalia microphylla"
"M_079","Condalia.microphylla","Leioproctus.friesei",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Megachile.leucographa",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Megachile.obscurior",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Mesonychium.jenseni",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Muscidae.sp2",5,"Condalia microphylla"
"M_079","Condalia.microphylla","neu.sp1",2,"Condalia microphylla"
"M_079","Condalia.microphylla","Nitidulidae.sp1",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Platycheirus.sp",7,"Condalia microphylla"
"M_079","Condalia.microphylla","Polistes.cavapyta",45,"Condalia microphylla"
"M_079","Condalia.microphylla","Pompilidae.sp2",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Psaenythia.philantoides",4,"Condalia microphylla"
"M_079","Condalia.microphylla","Psaenythia.rufipes",2,"Condalia microphylla"
"M_079","Condalia.microphylla","Pseudagapostemon.sp",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Sarcophagidae.sp1",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Sciomyzidae",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Strymon.eurytulus",2,"Condalia microphylla"
"M_079","Condalia.microphylla","Syrphus.sp1",181,"Condalia microphylla"
"M_079","Condalia.microphylla","Syrphidae.sp2",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Syrphidae.sp3",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Syrphidae.sp5",2,"Condalia microphylla"
"M_079","Condalia.microphylla","Tachinidae.sp10",84,"Condalia microphylla"
"M_079","Condalia.microphylla","Tachinidae.sp15",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Tachinidae.sp17",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Tachinidae.sp8",1,"Condalia microphylla"
"M_079","Condalia.microphylla","Tephritidae.sp1",3,"Condalia microphylla"
"M_079","Condalia.microphylla","Thynnidae.sp",69,"Condalia microphylla"
"M_079","Condalia.microphylla","Villa.sp",83,"Condalia microphylla"
"M_079","Condalia.microphylla","Zeta.sp",42,"Condalia microphylla"
"M_079","Descurainia.sp","Chrysanthrax.sp2",3,"Descurainia sp"
"M_079","Descurainia.sp","Copestilum.sp2",1,"Descurainia sp"
"M_079","Descurainia.sp","Dialictus.sp",9,"Descurainia sp"
"M_079","Descurainia.sp","neu.sp1",2,"Descurainia sp"
"M_079","Descurainia.sp","Syrphus.sp1",18,"Descurainia sp"
"M_079","Dipyrena.glaberrima","Apis.mellifera",1,"Dipyrena glaberrima"
"M_079","Dipyrena.glaberrima","Augochloropsis.sp",7,"Dipyrena glaberrima"
"M_079","Dipyrena.glaberrima","Parasystoechus.sp",4,"Dipyrena glaberrima"
"M_079","Dipyrena.glaberrima","Poecilognathus.sp",7,"Dipyrena glaberrima"
"M_079","Dipyrena.glaberrima","Copestilum.aricia",42,"Dipyrena glaberrima"
"M_079","Dipyrena.glaberrima","Copestilum.sp2",4,"Dipyrena glaberrima"
"M_079","Dipyrena.glaberrima","Dialictus.sp",4,"Dipyrena glaberrima"
"M_079","Dipyrena.glaberrima","Lepidoptera.sp11",8,"Dipyrena glaberrima"
"M_079","Dipyrena.glaberrima","Lepidoptera.sp12",14,"Dipyrena glaberrima"
"M_079","Dipyrena.glaberrima","Strymon.eurytulus",1,"Dipyrena glaberrima"
"M_079","Erodium.cicatarium","Apis.mellifera",49,"Erodium cicatarium"
"M_079","Erodium.cicatarium","Exoprosopa.sp1",1,"Erodium cicatarium"
"M_079","Erodium.cicatarium","Camponotus.punctulatus",1,"Erodium cicatarium"
"M_079","Erodium.cicatarium","Strymon.eurytulus",1,"Erodium cicatarium"
"M_079","Erodium.cicatarium","Syrphus.sp1",33,"Erodium cicatarium"
"M_079","Erodium.cicatarium","Tatochila.autodice",9,"Erodium cicatarium"
"M_079","Fumaria.capreolata","Chaetocrania.sp",2,"Fumaria capreolata"
"M_079","Fumaria.capreolata","Copestilum.sp2",1,"Fumaria capreolata"
"M_079","Fumaria.capreolata","Tatochila.autodice",2,"Fumaria capreolata"
"M_079","Helenium.donianum","Ammophila.sp",31,"Helenium donianum"
"M_079","Helenium.donianum","Anthidium.rubripes",2,"Helenium donianum"
"M_079","Helenium.donianum","Apis.mellifera",15,"Helenium donianum"
"M_079","Helenium.donianum","Audre.sp",4,"Helenium donianum"
"M_079","Helenium.donianum","Augochloropsis.sp",55,"Helenium donianum"
"M_079","Helenium.donianum","Bombus.opifex",3,"Helenium donianum"
"M_079","Helenium.donianum","Chrysanthrax.sp2",2,"Helenium donianum"
"M_079","Helenium.donianum","Poecilognathus.sp",21,"Helenium donianum"
"M_079","Helenium.donianum","Colletes.araucariae",1,"Helenium donianum"
"M_079","Helenium.donianum","Copestilum.aricia",4,"Helenium donianum"
"M_079","Helenium.donianum","Copestilum.sp2",9,"Helenium donianum"
"M_079","Helenium.donianum","Cosmosatyrus.chilensis",13,"Helenium donianum"
"M_079","Helenium.donianum","Diadasia.patagonica",4,"Helenium donianum"
"M_079","Helenium.donianum","Diabrotica.sp",2,"Helenium donianum"
"M_079","Helenium.donianum","Dialictus.sp",15,"Helenium donianum"
"M_079","Helenium.donianum","Isepeolus.vachali",1,"Helenium donianum"
"M_079","Helenium.donianum","Leptometriella.nigra",1,"Helenium donianum"
"M_079","Helenium.donianum","Lepidoptera.sp3",2,"Helenium donianum"
"M_079","Helenium.donianum","Megachile.leucographa",3,"Helenium donianum"
"M_079","Helenium.donianum","Megachile.obscurior",2,"Helenium donianum"
"M_079","Helenium.donianum","Megachile.nigella",36,"Helenium donianum"
"M_079","Helenium.donianum","Pyrgus.communis",9,"Helenium donianum"
"M_079","Helenium.donianum","Psaenythia.philantoides",1,"Helenium donianum"
"M_079","Helenium.donianum","Psaenythia.rufipes",3,"Helenium donianum"
"M_079","Helenium.donianum","Pseudagapostemon.sp",2,"Helenium donianum"
"M_079","Helenium.donianum","Strymon.eurytulus",10,"Helenium donianum"
"M_079","Helenium.donianum","Syrphus.sp1",1,"Helenium donianum"
"M_079","Helenium.donianum","Tatochila.autodice",3,"Helenium donianum"
"M_079","Helenium.donianum","Zeta.sp",8,"Helenium donianum"
"M_079","Hoffmannseggia.eremophila","Centris.brethesi",6,"Hoffmannseggia eremophila"
"M_079","Hoffmannseggia.eremophila","Syrphus.sp1",4,"Hoffmannseggia eremophila"
"M_079","Hysterionica.jassionoide","Ammophila.sp",8,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Arhysosage.bifasciata",1,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Ascia.monuste",1,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Audre.sp",2,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Augochloropsis.sp",11,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Camponotus.punctulatus",1,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Dialictus.sp",11,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Isepeolus.vachali",1,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Megachile.leucographa",4,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Megachile.obscurior",1,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Pyrgus.communis",4,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Strymon.eurytulus",1,"Hysterionica jassionoide"
"M_079","Hysterionica.jassionoide","Tatochila.autodice",2,"Hysterionica jassionoide"
"M_079","Larrea.cuneifolia","Apis.mellifera",19,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Audre.sp",2,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Bombus.opifex",12,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Colletes.lycii",1,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Compsomyiops.fulvicrura",1,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Copestilum.aricia",43,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Dialictus.sp",2,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Leioproctus.friesei",1,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Lonchopria.robertsi",1,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Syrphus.sp1",6,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Xylocopa.atamisquensis",10,"Larrea cuneifolia"
"M_079","Larrea.cuneifolia","Xylocopa.splendidula",2,"Larrea cuneifolia"
"M_079","Larrea.nitida","Alloscirtetica.brethesi",59,"Larrea nitida"
"M_079","Larrea.nitida","Apis.mellifera",453,"Larrea nitida"
"M_079","Larrea.nitida","Ascia.monuste",1,"Larrea nitida"
"M_079","Larrea.nitida","Audre.sp",40,"Larrea nitida"
"M_079","Larrea.nitida","Augochloropsis.sp",133,"Larrea nitida"
"M_079","Larrea.nitida","Bombus.opifex",71,"Larrea nitida"
"M_079","Larrea.nitida","Exoprosopa.sp1",8,"Larrea nitida"
"M_079","Larrea.nitida","Caenohalictus.sp",6,"Larrea nitida"
"M_079","Larrea.nitida","Coelioxys.jorgenseni",6,"Larrea nitida"
"M_079","Larrea.nitida","Colletes.araucariae",20,"Larrea nitida"
"M_079","Larrea.nitida","Colletes.cognatus",18,"Larrea nitida"
"M_079","Larrea.nitida","Colletes.lycii",2,"Larrea nitida"
"M_079","Larrea.nitida","Copestilum.aricia",87,"Larrea nitida"
"M_079","Larrea.nitida","Copestilum.sp2",17,"Larrea nitida"
"M_079","Larrea.nitida","Cosmosatyrus.chilensis",1,"Larrea nitida"
"M_079","Larrea.nitida","Dialictus.sp",53,"Larrea nitida"
"M_079","Larrea.nitida","Lonchopria.robertsi",4,"Larrea nitida"
"M_079","Larrea.nitida","Megachile.leucographa",3,"Larrea nitida"
"M_079","Larrea.nitida","Pyrgus.communis",1,"Larrea nitida"
"M_079","Larrea.nitida","Platycheirus.sp",2,"Larrea nitida"
"M_079","Larrea.nitida","Strymon.eurytulus",2,"Larrea nitida"
"M_079","Larrea.nitida","Syrphus.sp1",24,"Larrea nitida"
"M_079","Larrea.nitida","Xylocopa.atamisquensis",446,"Larrea nitida"
"M_079","Larrea.nitida","Xylocopa.splendidula",14,"Larrea nitida"
"M_079","Lippia.turbinata","Ammophila.sp",14,"Lippia turbinata"
"M_079","Lippia.turbinata","Anthidium.rubripes",2,"Lippia turbinata"
"M_079","Lippia.turbinata","Apis.mellifera",5,"Lippia turbinata"
"M_079","Lippia.turbinata","Audre.sp",2,"Lippia turbinata"
"M_079","Lippia.turbinata","Augochloropsis.sp",46,"Lippia turbinata"
"M_079","Lippia.turbinata","Exoprosopa.sp1",1,"Lippia turbinata"
"M_079","Lippia.turbinata","Exoprosopa.sp2",3,"Lippia turbinata"
"M_079","Lippia.turbinata","Bombyliidae.sp14",3,"Lippia turbinata"
"M_079","Lippia.turbinata","Bombilidae.sp5",2,"Lippia turbinata"
"M_079","Lippia.turbinata","Bombyliidae.sp9",36,"Lippia turbinata"
"M_079","Lippia.turbinata","Camponotus.mus",2,"Lippia turbinata"
"M_079","Lippia.turbinata","Compsomyiops.fulvicrura",1,"Lippia turbinata"
"M_079","Lippia.turbinata","Copestilum.aricia",7,"Lippia turbinata"
"M_079","Lippia.turbinata","Copestilum.sp2",1,"Lippia turbinata"
"M_079","Lippia.turbinata","Cosmosatyrus.chilensis",3,"Lippia turbinata"
"M_079","Lippia.turbinata","Dialictus.sp",1,"Lippia turbinata"
"M_079","Lippia.turbinata","Chrysanthrax.sp1",12,"Lippia turbinata"
"M_079","Lippia.turbinata","Isepeolus.viperinus",1,"Lippia turbinata"
"M_079","Lippia.turbinata","Megachile.leucographa",4,"Lippia turbinata"
"M_079","Lippia.turbinata","Pyrgus.communis",13,"Lippia turbinata"
"M_079","Lippia.turbinata","Strymon.eurytulus",21,"Lippia turbinata"
"M_079","Lippia.turbinata","Svastrides.bauni",2,"Lippia turbinata"
"M_079","Lippia.turbinata","Syrphus.sp1",1,"Lippia turbinata"
"M_079","Lippia.turbinata","Syrphidae.sp6",1,"Lippia turbinata"
"M_079","Lippia.turbinata","Tachinidae.sp10",3,"Lippia turbinata"
"M_079","Lippia.turbinata","Tachinidae.sp8",3,"Lippia turbinata"
"M_079","Lippia.turbinata","Tachytes.sp",1,"Lippia turbinata"
"M_079","Lippia.turbinata","Villa.sp",14,"Lippia turbinata"
"M_079","Lippia.turbinata","Zeta.sp",25,"Lippia turbinata"
"M_079","Lycium.chilense","Alloscirtetica.brethesi",6,"Lycium chilense"
"M_079","Lycium.chilense","Apis.mellifera",58,"Lycium chilense"
"M_079","Lycium.chilense","Augochloropsis.sp",14,"Lycium chilense"
"M_079","Lycium.chilense","Bombus.opifex",8,"Lycium chilense"
"M_079","Lycium.chilense","Bombyliidae.sp9",2,"Lycium chilense"
"M_079","Lycium.chilense","Copestilum.aricia",32,"Lycium chilense"
"M_079","Lycium.chilense","Copestilum.sp2",3,"Lycium chilense"
"M_079","Lycium.chilense","Dialictus.sp",4,"Lycium chilense"
"M_079","Lycium.chilense","Megachile.leucographa",5,"Lycium chilense"
"M_079","Lycium.chilense","Syrphus.sp1",7,"Lycium chilense"
"M_079","Lycium.chilense","Villa.sp",2,"Lycium chilense"
"M_079","Lycium.chilense","Xylocopa.atamisquensis",63,"Lycium chilense"
"M_079","Lycium.chilense","Xylocopa.splendidula",11,"Lycium chilense"
"M_079","Lycium.gilliesianum","Apis.mellifera",26,"Lycium gilliesianum"
"M_079","Lycium.gilliesianum","Copestilum.aricia",43,"Lycium gilliesianum"
"M_079","Lycium.gilliesianum","Copestilum.sp2",1,"Lycium gilliesianum"
"M_079","Lycium.gilliesianum","Dialictus.sp",5,"Lycium gilliesianum"
"M_079","Lycium.gilliesianum","Chrysanthrax.sp1",5,"Lycium gilliesianum"
"M_079","Lycium.gilliesianum","Syrphus.sp1",3,"Lycium gilliesianum"
"M_079","Menodora.decemfida","Ammophila.sp",92,"Menodora decemfida"
"M_079","Menodora.decemfida","Ananthidium.inerme",1,"Menodora decemfida"
"M_079","Menodora.decemfida","Anthrax.oedipus",1,"Menodora decemfida"
"M_079","Menodora.decemfida","Apis.mellifera",184,"Menodora decemfida"
"M_079","Menodora.decemfida","Ascia.monuste",1,"Menodora decemfida"
"M_079","Menodora.decemfida","Audre.sp",2,"Menodora decemfida"
"M_079","Menodora.decemfida","Augochloropsis.sp",70,"Menodora decemfida"
"M_079","Menodora.decemfida","Bibionidae.sp",1,"Menodora decemfida"
"M_079","Menodora.decemfida","Bombus.opifex",1,"Menodora decemfida"
"M_079","Menodora.decemfida","Parasystoechus.sp",5,"Menodora decemfida"
"M_079","Menodora.decemfida","Poecilognathus.sp",25,"Menodora decemfida"
"M_079","Menodora.decemfida","Caenohalictus.sp",4,"Menodora decemfida"
"M_079","Menodora.decemfida","Centris.brethesi",1,"Menodora decemfida"
"M_079","Menodora.decemfida","Chaetocrania.sp",2,"Menodora decemfida"
"M_079","Menodora.decemfida","Colletes.cognatus",3,"Menodora decemfida"
"M_079","Menodora.decemfida","Copestilum.aricia",98,"Menodora decemfida"
"M_079","Menodora.decemfida","Copestilum.sp2",3,"Menodora decemfida"
"M_079","Menodora.decemfida","Cosmosatyrus.chilensis",11,"Menodora decemfida"
"M_079","Menodora.decemfida","Diadasia.patagonica",2,"Menodora decemfida"
"M_079","Menodora.decemfida","Diabrotica.sp",1,"Menodora decemfida"
"M_079","Menodora.decemfida","Dialictus.sp",104,"Menodora decemfida"
"M_079","Menodora.decemfida","Hirmoneura.sp",1,"Menodora decemfida"
"M_079","Menodora.decemfida","Isepeolus.vachali",4,"Menodora decemfida"
"M_079","Menodora.decemfida","Lepidoptera.sp11",9,"Menodora decemfida"
"M_079","Menodora.decemfida","Lonchopria.robertsi",1,"Menodora decemfida"
"M_079","Menodora.decemfida","Megachile.leucographa",10,"Menodora decemfida"
"M_079","Menodora.decemfida","Megachile.obscurior",11,"Menodora decemfida"
"M_079","Menodora.decemfida","Melissoptila.sp",4,"Menodora decemfida"
"M_079","Menodora.decemfida","Mesonychium.jenseni",48,"Menodora decemfida"
"M_079","Menodora.decemfida","Pyrgus.communis",57,"Menodora decemfida"
"M_079","Menodora.decemfida","Psaenythia.philantoides",12,"Menodora decemfida"
"M_079","Menodora.decemfida","Psaenythia.rufipes",3,"Menodora decemfida"
"M_079","Menodora.decemfida","Pseudagapostemon.sp",5,"Menodora decemfida"
"M_079","Menodora.decemfida","Sphex.sp2",4,"Menodora decemfida"
"M_079","Menodora.decemfida","Strymon.eurytulus",37,"Menodora decemfida"
"M_079","Menodora.decemfida","Syrphus.sp1",22,"Menodora decemfida"
"M_079","Menodora.decemfida","Tatochila.autodice",9,"Menodora decemfida"
"M_079","Menodora.decemfida","Xylocopa.atamisquensis",1,"Menodora decemfida"
"M_079","Menodora.decemfida","Zeta.sp",1,"Menodora decemfida"
"M_079","Monttea.aphylla","Apis.mellifera",3,"Monttea aphylla"
"M_079","Monttea.aphylla","Augochloropsis.sp",37,"Monttea aphylla"
"M_079","Monttea.aphylla","Exoprosopa.sp1",1,"Monttea aphylla"
"M_079","Monttea.aphylla","Caenohalictus.sp",1,"Monttea aphylla"
"M_079","Monttea.aphylla","Centris.brethesi",758,"Monttea aphylla"
"M_079","Monttea.aphylla","Centris.lyngbyei",5,"Monttea aphylla"
"M_079","Monttea.aphylla","Centris.vardyorum",111,"Monttea aphylla"
"M_079","Monttea.aphylla","Dialictus.sp",25,"Monttea aphylla"
"M_079","Monttea.aphylla","Mesonychium.jenseni",16,"Monttea aphylla"
"M_079","Monttea.aphylla","Psaenythia.rufipes",2,"Monttea aphylla"
"M_079","Monttea.aphylla","Pseudagapostemon.sp",29,"Monttea aphylla"
"M_079","Monttea.aphylla","Strymon.eurytulus",1,"Monttea aphylla"
"M_079","Monttea.aphylla","Villa.sp",1,"Monttea aphylla"
"M_079","Opuntia.sulphurea","Acalyptratae.sp4",1,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Ammophila.sp",1,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Apis.mellifera",2,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Arhysosage.bifasciata",187,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Ascia.monuste",1,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Augochloropsis.sp",12,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Babia.elongata",3,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Bombus.opifex",64,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Exoprosopa.sp1",4,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Camponotus.mus",30,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Camponotus.punctulatus",2,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Centris.brethesi",33,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Centris.lyngbyei",16,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Coccinelidae.sp1",1,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Cosmosatyrus.chilensis",7,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Diadasia.patagonica",2,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Diabrotica.sp",1,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Dialictus.sp",39,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Epitragus.sp",1,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Lepidoptera.sp11",6,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Megachile.obscurior",2,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Megachile.nigella",3,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Megachile.pseudocentron2",1,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Mesonychium.jenseni",8,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Pyrgus.communis",2,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Psaenythia.rufipes",1,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Pseudagapostemon.sp",5,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Sphecidae.sp1",1,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Svastrides.zebra",3,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Tachytes.sp",2,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Trichothurgus.laticeps",35,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Xylocopa.atamisquensis",7,"Opuntia sulphurea"
"M_079","Opuntia.sulphurea","Xylocopa.splendidula",1,"Opuntia sulphurea"
"M_079","Oxybaphus.obatus","Anthidium.vigintipunctatum",9,"Oxybaphus obatus"
"M_079","Oxybaphus.obatus","Bombus.opifex",1,"Oxybaphus obatus"
"M_079","Oxybaphus.obatus","Dialictus.sp",2,"Oxybaphus obatus"
"M_079","Oxybaphus.obatus","Xylocopa.splendidula",1,"Oxybaphus obatus"
"M_079","Philibertia.gilliesii","Augochloropsis.sp",7,"Philibertia gilliesii"
"M_079","Philibertia.gilliesii","Centris.brethesi",12,"Philibertia gilliesii"
"M_079","Philibertia.gilliesii","Dialictus.sp",2,"Philibertia gilliesii"
"M_079","Philibertia.gilliesii","Lepidoptera.sp11",1,"Philibertia gilliesii"
"M_079","Philibertia.gilliesii","Tachipompillus.sp",12,"Philibertia gilliesii"
"M_079","Philibertia.gilliesii","Willinkapis.chalybaea",3,"Philibertia gilliesii"
"M_079","Pyrrhocactus.pachacoensis","Arhysosage.bifasciata",39,"Pyrrhocactus pachacoensis"
"M_079","Pyrrhocactus.pachacoensis","Augochloropsis.sp",13,"Pyrrhocactus pachacoensis"
"M_079","Pyrrhocactus.pachacoensis","Dialictus.sp",8,"Pyrrhocactus pachacoensis"
"M_079","Pyrrhocactus.pachacoensis","Megachile.obscurior",1,"Pyrrhocactus pachacoensis"
"M_079","Prosopis.flexuosa","Alloscirtetica.sp1",10,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Ammophila.sp",78,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Apis.mellifera",2477,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Audre.sp",15,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Augochloropsis.sp",205,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Babia.elongata",34,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Bombus.opifex",50,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Exoprosopa.sp1",1,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Exoprosopa.sp2",7,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Poecilognathus.sp",38,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Bombyliidae.sp9",15,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Caenohalictus.sp",3,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Camponotus.mus",34,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Camponotus.punctulatus",17,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Centris.brethesi",4,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Chaetocrania.sp",20,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Colletes.bicolor",10,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Colletes.brethesi",11,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Colletes.cognatus",42,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Colletes.lycii",2,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Compsomyiops.fulvicrura",7,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Copestilum.aricia",1565,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Copestilum.sp2",192,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Cosmosatyrus.chilensis",165,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Dialictus.sp",12,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Chrysanthrax.sp1",203,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Foreluis.sp",1,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Hirmoneura.sp",4,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Lepidoptera.sp11",24,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Megachile.obscurior",81,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Megachile.pseudocentron2",80,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Mesonychium.jenseni",2,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Pyrgus.communis",1,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Polistes.cavapyta",2,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Sphex.sp2",66,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Sphecidae.sp1",30,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Strymon.eurytulus",75,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Svastra.sp",12,"Prosopis flexuosa"
"M_079","Prosopis.flexuosa","Syrphus.sp1",25,"Prosopis flexuosa"
